num_correlativo,corre_base,día_ocu,día_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,área_geo_ocu,sexo_con,edad_con,g_edad,mayor_menor,estado_con,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve
328,328,27,1,19,4,1,1,104,99,1,1,18,2,1,9,4,9,99,21,2
329,329,27,1,22,4,1,1,101,11,1,2,23,3,1,9,1,4,2,46,1
330,330,27,1,22,4,1,1,101,11,1,2,28,4,1,9,2,4,14,30,1
331,331,27,1,20,4,1,5,501,99,1,9,999,12,1,9,4,9,99,99,2
332,332,28,2,23,4,1,1,101,6,1,1,27,4,1,9,1,9,1,44,1
333,333,28,2,23,4,1,1,101,6,1,1,43,7,1,9,1,9,2,20,1
334,334,28,2,22,4,1,1,101,5,1,1,22,3,1,9,4,9,5,2,1
335,335,28,2,22,4,1,1,101,5,1,1,27,4,1,9,3,5,2,32,1
336,336,28,2,9,2,1,1,117,7,1,1,33,5,1,9,3,3,2,37,1
337,337,28,2,9,2,1,1,117,7,1,1,30,5,1,9,4,9,99,42,1
338,338,28,2,14,3,1,19,1901,99,2,2,25,4,1,9,4,9,99,99,1
339,339,28,2,14,3,1,19,1901,99,2,1,16,2,2,9,4,9,4,42,1
340,340,28,2,13,3,1,5,512,99,2,1,28,4,1,9,5,5,2,19,1
341,341,28,2,13,3,1,5,512,99,2,1,26,4,1,9,4,9,5,2,1
342,342,28,2,17,3,1,5,501,99,2,1,26,4,1,9,3,9,16,44,3
343,343,28,2,15,3,1,6,609,99,2,1,30,5,1,9,6,4,3,15,1
344,344,28,2,20,4,1,9,920,99,2,1,30,5,1,9,3,5,2,32,1
345,345,28,2,20,4,1,9,920,99,2,1,31,5,1,9,4,5,5,21,1
346,346,28,2,13,3,1,17,1703,99,2,1,20,3,1,9,4,5,5,2,1
347,347,29,3,2,1,1,1,101,16,1,1,27,4,1,9,2,3,4,47,2
348,348,29,3,16,3,1,1,101,5,1,1,23,3,1,1,1,4,2,20,1
349,349,29,3,16,3,1,1,101,5,1,1,20,3,1,9,4,4,1,40,1
350,350,29,3,1,1,1,1,101,7,1,1,40,7,1,9,3,9,4,44,1
351,351,29,3,1,1,1,1,101,7,1,1,33,5,1,9,1,9,99,5,1
352,352,29,3,22,4,1,1,101,12,1,1,30,5,1,9,3,9,8,13,1
353,353,29,3,22,4,1,1,101,12,1,1,26,4,1,9,1,9,8,21,1
354,354,29,3,16,3,1,5,509,99,2,1,42,7,1,9,9,5,4,44,1
355,355,29,3,16,3,1,5,509,99,2,1,24,3,1,9,3,3,1,32,1
356,356,29,3,16,3,1,5,509,99,2,1,50,9,1,9,3,4,4,34,1
357,357,29,3,1,1,1,16,1611,99,2,1,40,7,1,2,9,5,11,44,1
358,358,29,3,1,1,1,16,1611,99,2,1,45,8,1,9,5,4,2,19,1
359,359,29,3,20,4,1,15,1504,99,2,1,18,2,1,9,4,9,99,99,4
360,360,29,3,15,3,1,18,1803,99,2,1,46,8,1,9,5,2,2,22,1
361,361,29,3,15,3,1,18,1803,99,2,1,38,6,1,9,5,2,2,19,1
362,362,29,3,15,3,1,18,1803,99,2,9,999,12,9,9,3,9,11,32,1
363,363,29,3,15,3,1,18,1803,99,2,1,32,5,1,9,3,4,4,34,1
364,364,29,3,18,4,1,4,401,99,2,1,29,4,1,9,3,9,11,44,2
365,365,30,4,3,1,1,1,101,1,1,1,38,6,1,9,1,5,3,34,1
366,366,30,4,3,1,1,1,101,1,1,1,999,12,1,9,3,9,6,99,1
367,367,30,4,15,3,1,1,101,11,1,1,35,6,1,9,1,9,1,30,1
368,368,30,4,15,3,1,1,101,11,1,1,999,12,1,9,4,9,99,99,1
369,369,30,4,21,4,1,1,114,99,2,1,33,5,1,9,5,5,2,19,1
370,370,30,4,21,4,1,1,114,99,2,1,50,9,1,9,4,4,7,24,1
371,371,30,4,8,2,1,21,2101,99,2,1,25,4,1,2,4,9,4,42,2
372,372,30,4,4,1,1,19,1901,99,2,2,41,7,1,9,1,4,3,44,2
373,373,30,4,0,4,1,9,901,99,2,1,25,4,1,2,2,2,2,44,1
374,374,30,4,0,4,1,9,901,99,2,1,52,9,1,9,1,9,2,8,1
375,375,30,4,5,1,1,18,1805,99,2,1,43,7,1,1,5,5,2,19,1
376,376,30,4,5,1,1,18,1805,99,2,1,30,5,1,1,1,9,3,32,1
377,377,30,4,7,2,1,14,1416,99,2,1,999,12,1,9,9,9,6,44,2
378,378,30,4,19,4,1,7,705,99,2,1,999,12,1,9,5,9,7,13,1
379,379,30,4,19,4,1,7,705,99,2,1,999,12,1,9,14,9,1,2,1
380,380,30,4,15,3,1,4,401,99,2,1,999,12,1,9,4,5,1,40,4
381,381,31,5,5,1,1,1,101,13,1,1,28,4,1,2,1,9,5,99,2
382,382,31,5,13,3,1,1,110,99,2,1,37,6,1,2,5,9,2,99,2
383,383,31,5,0,4,1,5,501,99,2,1,28,4,1,2,1,9,99,44,2
384,384,1,6,23,4,2,1,101,1,1,1,23,3,1,2,1,9,99,34,2
385,385,1,6,23,4,2,1,101,12,1,1,21,3,1,2,1,2,4,44,1
386,386,1,6,23,4,2,1,101,12,1,1,22,3,1,2,11,4,4,37,1
387,387,1,6,18,4,2,22,2202,99,2,1,33,5,1,2,3,9,1,37,2
388,388,1,6,18,4,2,21,2101,99,2,1,26,4,1,1,3,9,99,99,3
389,389,1,6,13,3,2,19,1901,99,2,2,23,3,1,1,4,5,5,45,3
390,390,1,6,22,4,2,5,504,99,2,1,39,6,1,2,1,2,1,13,1
391,391,1,6,15,3,2,5,504,99,2,1,31,5,1,2,2,4,4,34,1
392,392,1,6,7,2,2,5,504,99,2,1,28,4,1,2,4,9,5,2,2
393,393,1,6,1,1,2,10,1015,99,2,1,26,4,1,2,1,3,9,44,2
394,394,1,6,17,3,2,10,1020,99,2,1,42,7,1,1,1,9,6,44,2
395,395,2,7,23,4,2,1,101,8,1,1,48,8,1,1,3,4,4,32,1
396,396,2,7,23,4,2,1,101,8,1,1,38,6,1,2,4,9,5,99,1
397,397,2,7,2,1,2,1,101,11,1,1,19,2,1,2,1,3,10,17,1
398,398,2,7,2,1,2,1,101,11,1,1,28,4,1,2,1,3,4,20,1
399,399,2,7,2,1,2,1,101,11,1,1,30,5,1,2,1,2,6,9,1
400,400,2,7,19,4,2,1,115,99,2,1,30,5,1,1,3,9,4,44,1
401,401,2,7,13,3,2,1,105,99,2,1,23,3,1,1,14,9,1,99,3
402,402,2,7,16,3,2,22,2205,99,2,1,32,5,1,1,6,3,2,15,2
403,403,2,7,18,4,2,12,1215,99,2,1,18,2,1,1,4,9,1,99,2
404,404,2,7,22,4,2,17,1708,99,2,1,34,5,1,1,3,2,5,44,1
405,405,2,7,22,4,2,17,1708,99,2,1,20,3,1,1,4,4,1,2,1
406,406,2,7,16,3,2,22,2201,99,2,1,33,5,1,1,12,9,7,99,3
407,407,3,1,11,2,2,1,108,7,1,1,33,5,1,1,2,2,14,5,1
408,408,3,1,11,2,2,1,108,7,1,1,29,4,1,1,4,5,1,24,1
409,409,3,1,12,3,2,1,108,2,1,1,32,5,1,1,12,9,1,33,1
410,410,3,1,12,3,2,1,108,2,1,1,28,4,1,1,9,5,2,44,1
411,411,3,1,17,3,2,22,2217,99,2,1,40,7,1,2,3,3,1,44,1
412,412,3,1,20,4,2,21,2101,99,2,2,43,7,1,2,1,4,11,99,1
413,413,3,1,18,4,2,5,501,99,2,1,26,4,1,2,3,3,5,23,1
414,414,3,1,18,4,2,5,501,99,2,1,16,2,2,1,4,3,1,23,1
415,415,3,1,20,4,2,5,501,99,2,1,53,9,1,1,9,9,2,44,3
416,416,3,1,15,3,2,18,1804,99,2,1,48,8,1,1,12,3,4,33,1
417,417,3,1,20,4,2,18,1802,99,2,1,999,12,1,1,3,9,5,99,1
418,418,3,1,5,1,2,18,1802,99,2,1,999,12,1,1,3,9,5,99,1
419,419,3,1,23,4,2,14,1413,99,2,1,31,5,1,2,2,4,2,34,1
420,420,3,1,22,4,2,6,603,99,2,1,999,12,1,1,1,9,9,32,1
421,421,3,1,17,3,2,4,409,99,2,1,34,5,1,1,3,9,4,44,1
422,422,4,2,2,1,2,16,1601,3,1,1,46,8,1,2,3,3,2,42,3
423,423,4,2,17,3,2,16,1601,3,1,1,30,5,1,1,1,2,11,41,1
424,424,4,2,17,3,2,16,1601,3,1,2,52,9,1,1,1,9,4,30,1
425,425,4,2,10,2,2,9,919,99,2,2,38,6,1,1,1,4,1,30,2
426,426,4,2,12,3,2,22,2201,99,2,1,999,12,1,1,12,9,99,44,2
427,427,4,2,17,3,2,19,1910,99,2,1,52,9,1,1,4,9,1,40,2
428,428,4,2,23,4,2,5,502,99,2,1,42,7,1,1,6,3,2,99,1
429,429,4,2,16,3,2,5,506,99,2,1,33,5,1,1,3,3,3,34,1
430,430,4,2,13,3,2,6,601,99,2,1,29,4,1,1,99,9,11,99,2
431,431,4,2,13,3,2,6,601,99,2,1,29,4,1,1,99,9,11,99,2
432,432,4,2,13,3,2,6,601,99,2,1,29,4,1,1,99,9,11,99,2
433,433,4,2,18,4,2,6,601,99,2,1,29,4,1,1,99,9,11,99,2
434,434,4,2,13,3,2,13,1317,99,2,1,999,12,1,1,3,9,1,44,3
435,435,5,3,14,3,2,1,102,99,2,1,33,5,1,1,3,3,6,34,1
436,436,5,3,14,3,2,1,102,99,2,1,42,7,1,1,1,3,11,21,1
437,437,5,3,15,3,2,1,102,99,2,1,29,4,1,1,5,9,2,99,2
438,438,5,3,11,2,2,18,1803,99,2,1,999,12,1,1,9,9,3,99,1
439,439,5,3,15,3,2,10,1013,99,2,1,999,12,1,1,3,9,5,44,1
440,440,5,3,23,4,2,1,101,7,1,1,28,4,1,2,1,4,4,44,1
441,441,5,3,23,4,2,1,101,7,1,1,70,11,1,1,1,4,4,44,1
442,442,5,3,3,1,2,1,102,99,2,1,999,12,1,1,1,9,4,20,1
443,443,5,3,3,1,2,1,102,99,2,1,56,10,1,1,2,5,4,30,1
444,444,5,3,10,2,2,5,507,99,2,1,41,7,1,1,6,9,99,99,2
445,445,6,4,9,2,2,21,2101,99,2,1,30,5,1,1,3,4,6,44,1
446,446,6,4,9,2,2,21,2101,99,2,1,57,10,1,1,18,9,99,99,1
447,447,7,5,2,1,2,1,101,1,1,1,37,6,1,1,1,3,6,32,1
448,448,7,5,2,1,2,1,101,1,1,1,31,5,1,1,4,9,5,42,1
449,449,7,5,23,4,2,1,115,1,1,1,999,12,1,1,2,9,4,11,1
450,450,7,5,23,4,2,1,115,1,1,1,25,4,1,1,4,9,5,24,1
451,451,7,5,23,4,2,18,1801,99,2,1,999,12,1,1,6,9,99,99,1
452,452,7,5,23,4,2,18,1801,99,2,1,34,5,1,1,4,9,99,45,1
453,453,7,5,19,4,2,9,921,99,2,1,19,2,1,1,3,9,3,37,4
454,454,8,6,20,4,2,11,1102,99,2,1,27,4,1,1,4,5,5,99,2
455,455,8,6,19,4,2,1,101,3,1,1,999,12,1,1,1,9,99,99,1
456,456,8,6,19,4,2,1,101,3,1,1,20,3,1,1,4,9,99,99,1
457,457,8,6,2,1,2,1,101,13,1,1,999,12,1,1,1,9,99,99,1
458,458,8,6,2,1,2,1,101,13,1,1,26,4,1,1,4,9,7,21,1
459,459,8,6,11,2,2,1,117,13,1,1,999,12,1,1,1,9,7,21,1
460,460,8,6,11,2,2,1,117,13,1,1,35,6,1,1,4,9,99,99,1
461,461,8,6,12,3,2,5,507,99,2,1,35,6,1,1,3,9,11,13,3
462,462,8,6,19,4,2,22,2215,99,2,1,29,4,1,1,1,5,4,99,1
463,463,8,6,19,4,2,22,2215,99,2,1,39,6,1,1,1,9,6,44,1
464,464,8,6,23,4,2,21,2107,99,2,1,18,2,1,1,4,9,5,40,1
465,465,8,6,23,4,2,21,2107,99,2,1,25,4,1,1,4,9,99,99,1
466,466,8,6,0,4,2,21,2105,99,2,1,39,6,1,1,3,3,3,44,1
467,467,8,6,0,4,2,21,2105,99,2,1,999,12,1,1,3,2,3,44,1
468,468,8,6,0,4,2,21,2105,99,2,1,999,12,1,1,3,2,5,44,1
469,469,8,6,2,1,2,13,1301,99,1,2,27,4,1,1,4,9,99,99,1
470,470,8,6,2,1,2,13,1301,99,1,1,17,2,2,1,1,3,2,32,1
471,471,9,7,23,4,2,1,101,1,1,1,24,3,1,1,1,3,11,44,1
472,472,9,7,23,4,2,1,101,1,1,1,32,5,1,1,1,4,2,32,1
473,473,9,7,9,2,2,1,108,4,1,1,999,12,1,1,9,9,99,99,3
474,474,9,7,23,4,2,9,917,99,1,1,55,10,1,2,6,9,99,99,1
475,475,9,7,23,4,2,9,917,99,1,1,34,5,1,1,3,3,2,44,1
476,476,9,7,22,4,2,1,113,99,2,1,999,12,1,1,5,9,99,99,2
477,477,9,7,22,4,2,1,113,99,2,1,67,11,1,1,2,9,99,99,2
478,478,9,7,0,4,2,1,101,13,1,1,39,6,1,1,1,5,3,44,1
479,479,9,7,0,4,2,1,101,13,1,1,28,4,1,1,4,5,1,21,1
480,480,9,7,20,4,2,1,101,12,1,1,20,3,1,1,4,5,1,24,1
481,481,9,7,21,4,2,1,101,7,1,1,24,3,1,2,3,2,4,20,1
482,482,9,7,21,4,2,1,101,7,1,1,34,5,1,1,1,4,4,44,1
483,483,9,7,8,2,2,5,511,99,2,1,999,12,1,1,2,9,2,42,3
484,484,9,7,21,4,2,11,1101,1,1,1,25,4,1,2,4,4,5,42,2
485,485,9,7,21,4,2,11,1101,1,1,1,999,12,1,1,4,4,1,2,2
486,486,9,7,5,1,2,13,1304,99,2,1,42,7,1,1,3,9,5,44,4
487,487,9,7,5,1,2,3,301,99,2,1,41,7,1,1,3,9,5,32,1
488,488,9,7,5,1,2,3,301,99,2,1,31,5,1,1,1,2,4,37,1
489,489,9,7,1,1,2,4,403,99,2,1,40,7,1,1,4,4,5,21,1
490,490,9,7,1,1,2,4,403,99,2,1,34,5,1,1,4,9,5,31,1
491,491,10,1,15,3,2,1,101,21,1,1,57,10,1,1,5,4,2,19,1
492,492,10,1,13,3,2,20,2001,1,1,1,34,5,1,1,3,9,1,44,1
493,493,10,1,23,4,2,9,901,2,1,1,26,4,1,1,6,9,2,15,1
494,494,10,1,22,4,2,10,1001,99,2,1,28,4,1,1,4,9,5,42,1
495,495,10,1,17,3,2,1,101,6,1,1,40,7,1,1,1,9,2,32,1
496,496,10,1,2,1,2,17,1701,99,2,1,29,4,1,1,1,9,6,32,1
497,497,11,2,19,4,2,1,108,4,1,1,21,3,1,1,5,2,2,33,1
498,498,11,2,19,4,2,1,108,4,1,1,29,4,1,1,4,9,4,24,1
499,499,11,2,19,4,2,6,602,99,2,1,44,7,1,1,4,9,99,21,1
500,500,11,2,19,4,2,6,602,99,2,1,41,7,1,1,2,9,1,99,1
501,501,11,2,11,2,2,2,208,99,2,1,66,11,1,1,7,9,1,99,1
502,502,11,2,11,2,2,2,208,99,2,1,37,6,1,1,6,9,3,15,1
503,503,11,2,10,2,2,4,401,99,2,1,999,12,1,1,3,9,99,99,1
504,504,11,2,22,4,2,13,1301,99,2,1,25,4,1,1,4,9,5,2,2
505,505,12,3,10,2,2,21,2102,99,2,1,38,6,1,1,3,3,4,44,1
506,506,12,3,13,3,2,21,2101,99,2,1,19,2,1,1,3,2,4,23,1
507,507,12,3,14,3,2,8,803,99,2,1,22,3,1,1,4,9,9,2,3
508,508,12,3,2,1,2,10,1001,99,2,1,50,9,1,1,6,3,3,99,2
509,509,13,4,16,3,2,1,108,5,1,1,31,5,1,1,11,9,2,32,1
510,510,13,4,6,2,2,10,1015,99,2,1,32,5,1,1,12,9,99,99,1
511,511,13,4,18,4,2,10,1001,99,2,1,30,5,1,1,4,9,5,42,1
512,512,13,4,16,3,2,10,1014,99,2,1,999,12,1,1,12,3,6,99,1
513,513,13,4,0,4,2,3,301,99,2,1,22,3,1,1,4,4,1,40,1
514,514,13,4,20,4,2,1,101,6,1,1,19,2,1,1,1,9,2,34,1
515,515,13,4,0,4,2,1,108,8,1,1,76,11,1,1,2,4,4,30,1
516,516,13,4,16,3,2,10,1014,99,2,1,999,12,1,1,12,3,6,99,1
517,517,14,5,17,3,2,9,901,1,1,1,27,4,1,1,5,9,2,23,1
518,518,14,5,17,3,2,9,901,1,1,1,17,2,2,1,4,5,2,99,1
519,519,14,5,18,4,2,9,919,6,1,2,36,6,1,1,4,9,5,21,1
520,520,14,5,15,3,2,18,1801,6,1,1,29,4,1,1,9,4,99,44,1
521,521,14,5,15,3,2,1,101,7,1,1,37,6,1,1,1,9,4,32,1
522,522,14,5,15,3,2,1,101,7,1,1,999,12,1,1,4,9,4,99,1
523,523,14,5,17,3,2,1,101,9,1,1,24,3,1,1,1,4,5,20,1
524,524,14,5,17,3,2,1,101,9,1,1,64,11,1,1,4,9,5,28,1
525,525,14,5,17,3,2,3,301,9,1,1,39,6,1,1,6,9,6,15,1
526,526,14,5,17,3,2,3,301,9,1,1,39,6,1,1,9,9,4,20,1
527,527,14,5,17,3,2,17,1703,9,1,1,999,12,1,1,18,9,99,99,1
528,528,14,5,17,3,2,17,1703,9,1,1,57,10,1,1,18,9,99,99,1
529,529,14,5,8,2,2,7,701,9,1,1,49,8,1,1,12,9,7,99,1
530,530,14,5,8,2,2,7,701,9,1,1,999,12,1,1,9,9,2,44,1
531,531,14,5,0,4,2,1,110,99,2,1,999,12,1,1,1,9,99,44,1
532,532,14,5,0,4,2,1,110,99,2,1,24,3,1,1,4,9,5,40,1
533,533,14,5,0,4,2,5,505,99,2,1,44,7,1,1,3,4,4,32,1
534,534,14,5,0,4,2,5,505,99,2,1,32,5,1,1,4,9,6,99,1
535,535,14,5,0,4,2,1,116,99,2,1,48,8,1,1,4,9,1,42,1
536,536,14,5,0,4,2,1,116,99,2,1,18,2,1,1,4,9,99,99,1
537,537,14,5,19,4,2,21,2101,99,2,1,999,12,1,1,1,9,99,99,1
538,538,14,5,19,4,2,21,2101,99,2,1,21,3,1,1,4,9,99,99,1
539,539,14,5,2,1,2,5,510,99,2,1,999,12,1,1,3,9,99,99,1
540,540,14,5,2,1,2,5,510,99,2,1,22,3,1,1,4,9,5,2,1
541,541,14,5,2,1,2,4,403,99,2,1,999,12,1,1,9,9,99,99,1
542,542,14,5,17,3,2,1,115,99,1,1,26,4,1,1,4,9,5,21,1
543,543,14,5,17,3,2,1,115,99,1,1,39,6,1,1,4,9,5,2,1
544,544,14,5,14,3,2,5,511,99,2,1,999,12,1,1,4,9,5,99,1
545,545,15,6,17,3,2,1,101,9,1,1,999,12,1,1,3,9,2,44,1
546,546,15,6,17,3,2,1,101,9,1,1,999,12,1,1,4,9,5,24,1
547,547,15,6,1,1,2,1,101,6,1,1,30,5,1,1,3,3,9,44,1
548,548,15,6,1,1,2,1,101,6,1,1,40,7,1,1,3,4,4,46,1
549,549,15,6,2,1,2,1,101,12,1,1,22,3,1,1,2,9,9,99,1
550,550,15,6,2,1,2,1,101,12,1,1,22,3,1,2,2,9,2,99,1
551,551,15,6,18,4,2,1,110,99,2,1,40,7,1,2,1,3,3,44,1
552,552,15,6,18,4,2,1,110,99,2,1,999,12,1,1,5,9,2,34,1
553,553,15,6,18,4,2,1,110,99,2,1,999,12,1,1,14,9,1,99,1
554,554,15,6,18,4,2,1,110,99,2,1,999,12,1,1,3,9,2,44,1
555,555,15,6,18,4,2,1,110,99,2,1,999,12,1,1,1,9,2,44,1
556,556,15,6,14,3,2,3,301,99,1,1,999,12,1,1,4,9,99,99,1
557,557,15,6,14,3,2,3,301,99,1,1,25,4,1,1,14,4,1,99,1
558,558,15,6,22,4,2,6,601,99,1,1,21,3,1,1,4,9,1,2,3
559,559,15,6,20,4,2,1,101,9,1,1,999,12,1,1,1,9,99,99,1
560,560,15,6,20,4,2,1,101,9,1,1,25,4,1,1,4,9,1,28,1
561,561,15,6,21,4,2,22,2215,99,2,1,20,3,1,2,3,9,2,44,3
562,562,15,6,23,4,2,5,501,11,1,1,20,3,1,1,4,9,3,2,2
563,563,15,6,11,2,2,16,1601,99,1,1,999,12,1,1,5,9,99,99,2
564,564,15,6,17,3,2,14,1419,99,2,1,18,2,1,1,3,2,2,44,3
565,565,15,6,13,3,2,2,207,99,2,1,999,12,1,1,6,9,99,99,1
566,566,15,6,17,3,2,1,101,1,1,1,999,12,1,1,1,9,99,99,2
567,567,15,6,16,3,2,14,1401,99,2,1,999,12,1,1,5,3,2,99,1
568,568,15,6,16,3,2,1,101,1,1,1,23,3,1,1,1,4,5,42,1
569,569,15,6,16,3,2,1,101,1,1,1,19,2,1,2,1,3,11,32,1
570,570,15,6,16,3,2,1,101,1,1,1,42,7,1,2,11,4,2,99,1
571,571,15,6,0,4,2,1,101,12,1,1,28,4,1,2,1,9,4,44,1
572,572,15,6,0,4,2,1,101,12,1,1,999,12,1,2,1,9,3,21,1
573,573,15,6,0,4,2,1,101,12,1,1,48,8,1,1,1,3,6,17,1
574,574,15,6,0,4,2,1,101,12,1,2,38,6,1,1,1,4,6,44,1
575,575,15,6,13,3,2,22,2216,99,2,1,32,5,1,1,5,5,2,19,1
576,576,15,6,13,3,2,22,2216,99,2,1,39,6,1,1,1,4,10,32,1
577,577,15,6,20,4,2,5,505,99,2,1,44,7,1,1,3,9,4,32,1
578,578,15,6,20,4,2,5,505,99,2,1,36,6,1,1,4,9,99,99,1
579,579,15,6,19,4,2,6,604,99,2,1,44,7,1,1,3,2,4,37,1
580,580,15,6,19,4,2,6,604,99,2,1,22,3,1,1,4,9,5,21,1
581,581,15,6,8,2,2,8,801,99,2,1,26,4,1,1,7,3,7,99,1
582,582,15,6,8,2,2,8,801,99,2,1,999,12,1,1,99,9,99,99,1
583,583,16,7,11,2,2,4,401,99,1,1,32,5,1,1,4,9,4,4,1
584,584,16,7,11,2,2,18,1805,99,2,1,26,4,1,1,6,3,2,15,2
585,585,16,7,17,3,2,18,1801,99,2,1,37,6,1,1,5,3,2,44,1
586,586,16,7,17,3,2,18,1801,99,2,1,29,4,1,1,2,4,3,30,1
587,587,16,7,23,4,2,9,901,1,1,1,999,12,1,1,2,9,4,99,1
588,588,16,7,23,4,2,9,901,1,1,1,23,3,1,1,1,9,99,44,1
589,589,16,7,4,1,2,16,1614,99,1,1,999,12,1,1,4,9,99,99,1
590,590,16,7,17,3,2,1,117,99,2,1,41,7,1,2,3,9,2,34,1
591,591,16,7,17,3,2,1,117,99,2,1,38,6,1,1,3,3,2,37,1
592,592,16,7,21,4,2,22,2215,99,2,1,20,3,1,1,3,2,2,44,4
593,593,16,7,14,3,2,1,101,3,1,1,32,5,1,1,1,4,2,30,1
594,594,16,7,14,3,2,1,101,3,1,1,18,2,1,1,4,5,5,21,1
595,595,16,7,6,2,2,1,108,6,1,1,27,4,1,1,1,3,1,44,1
596,596,16,7,6,2,2,1,108,6,1,2,29,4,1,1,1,3,4,44,1
597,597,16,7,23,4,2,3,301,6,1,1,30,5,1,1,18,9,99,99,1
598,598,16,7,23,4,2,3,301,6,1,1,19,2,1,1,4,9,5,21,1
599,599,16,7,23,4,2,5,501,1,1,1,40,7,1,1,1,3,5,32,1
600,600,16,7,23,4,2,5,501,1,1,1,20,3,1,1,1,3,5,32,1
601,601,16,7,4,1,2,5,501,1,1,1,30,5,1,1,3,4,1,13,2
602,602,16,7,8,2,2,5,512,99,2,1,28,4,1,1,1,4,99,34,2
603,603,16,7,8,2,2,5,512,99,2,1,51,9,1,1,3,2,9,34,2
604,604,16,7,23,4,2,5,510,99,2,1,999,12,1,1,99,9,99,99,1
605,605,16,7,23,4,2,5,510,99,2,1,999,12,1,1,3,9,10,44,1
606,606,16,7,23,4,2,1,101,12,1,1,45,8,1,1,12,9,1,33,1
607,607,16,7,23,4,2,1,101,12,1,1,30,5,1,1,4,9,3,20,1
608,608,16,7,23,4,2,4,415,99,2,1,25,4,1,1,1,9,11,44,1
609,609,16,7,23,4,2,4,415,99,2,1,24,3,1,2,1,9,9,34,1
610,610,16,7,23,4,2,15,1501,99,1,1,40,7,1,2,4,9,5,42,1
611,611,17,1,12,3,2,1,101,1,1,1,30,5,1,1,4,9,2,31,1
612,612,17,1,12,3,2,1,101,1,1,1,23,3,1,1,11,5,2,34,1
613,613,17,1,0,4,2,1,117,99,2,1,41,7,1,1,1,9,99,99,3
614,614,17,1,3,1,2,22,2204,99,2,1,25,4,1,1,3,9,99,99,2
615,615,17,1,19,4,2,21,2101,99,2,1,28,4,1,2,4,2,5,42,1
616,616,17,1,19,4,2,21,2101,99,2,1,30,5,1,1,3,4,6,23,1
617,617,17,1,11,2,2,7,705,99,1,1,22,3,1,1,1,9,3,44,2
618,618,17,1,3,1,2,4,401,99,2,1,28,4,1,9,4,9,99,99,2
619,619,18,2,5,1,2,1,101,8,1,1,999,12,1,9,1,4,2,20,2
620,620,18,2,10,2,2,1,114,8,1,1,56,10,1,9,3,9,99,99,1
621,621,18,2,10,2,2,1,114,8,1,1,999,12,1,9,4,9,99,99,1
622,622,18,2,19,4,2,22,2214,99,2,1,35,6,1,9,4,5,5,14,1
623,623,18,2,19,4,2,22,2214,99,2,1,15,2,2,9,4,5,99,2,1
624,624,18,2,15,3,2,20,2010,99,2,1,38,6,1,9,1,9,6,21,1
625,625,18,2,15,3,2,20,2010,99,2,1,58,10,1,9,3,9,9,44,1
626,626,18,2,17,3,2,5,501,99,1,1,42,7,1,9,1,9,99,32,1
627,627,18,2,17,3,2,5,501,99,1,1,30,5,1,9,4,5,4,21,1
628,628,18,2,17,3,2,17,1703,99,1,1,22,3,1,9,11,4,2,44,1
629,629,18,2,17,3,2,17,1703,99,1,1,50,9,1,9,4,4,1,2,1
630,630,18,2,19,4,2,1,101,12,1,1,33,5,1,9,9,9,6,44,1
631,631,18,2,19,4,2,1,101,12,1,1,19,2,1,9,4,9,5,42,1
632,632,18,2,2,1,2,7,705,99,2,1,38,6,1,9,5,3,2,23,1
633,633,19,3,17,3,2,1,115,99,2,1,43,7,1,9,5,9,2,15,1
634,634,19,3,11,2,2,22,2201,99,2,1,45,8,1,9,3,1,3,37,1
635,635,19,3,17,3,2,2,207,99,2,1,36,6,1,9,3,2,1,44,1
636,636,20,4,18,4,2,22,2201,99,2,1,19,2,1,9,4,5,3,99,1
637,637,20,4,18,4,2,22,2201,99,2,1,23,3,1,9,5,4,2,30,1
638,638,20,4,15,3,2,5,501,99,2,1,26,4,1,9,6,4,3,15,1
639,639,20,4,11,2,2,6,601,99,2,1,58,10,1,9,1,4,3,44,1
640,640,20,4,21,4,2,18,1801,99,2,1,35,6,1,9,6,3,6,15,1
641,641,20,4,15,3,2,1,102,2,1,1,999,12,1,9,12,9,1,99,1
642,642,21,5,8,2,2,1,115,99,2,2,55,10,1,9,3,9,2,37,1
643,643,21,5,21,4,2,5,511,99,2,1,20,3,1,9,1,9,3,37,2
644,644,21,5,12,3,2,1,115,3,1,1,33,5,1,9,99,9,99,99,2
645,645,22,6,13,3,2,1,101,18,1,1,32,5,1,9,1,9,1,20,1
646,646,22,6,4,1,2,1,101,7,1,1,36,6,1,9,1,9,4,20,1
647,647,22,6,4,1,2,1,101,7,1,1,19,2,1,9,1,9,4,20,1
648,648,22,6,2,1,2,1,101,12,1,1,999,12,1,9,1,9,6,46,2
649,649,22,6,18,4,2,1,115,5,1,1,34,5,1,9,3,4,2,30,1
650,650,22,6,22,4,2,22,2201,99,2,1,24,3,1,9,3,9,9,44,1
651,651,22,6,10,2,2,22,2212,99,2,1,35,6,1,9,3,9,3,44,1
652,652,22,6,0,4,2,9,920,99,2,1,18,2,1,9,4,9,2,21,2
653,653,22,6,13,3,2,9,920,99,2,1,45,8,1,9,2,3,2,23,1
654,654,22,6,5,1,2,2,202,99,2,1,28,4,1,9,3,9,99,99,3
