num_correlativo,num_corre,corre_base,día_ocu,día_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,área_geo_ocu,sexo_víc,edad_víc,g_edad,mayor_menor,fall_les,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve,edad_quinquenales
284,4067,4067,27,3,15,3,8,21,2101,99,2,1,999,12,1,2,3,2009,11,44,1,18
285,4079,4079,28,4,18,4,8,14,1401,99,2,1,999,12,9,1,1,9999,3,99,2,18
286,4105,4105,30,6,18,4,8,2,204,99,2,1,999,12,9,2,6,9999,99,22,1,18
287,4106,4106,30,6,18,4,8,2,204,99,2,1,999,12,9,2,6,9999,2,15,1,18
288,4166,4166,2,2,17,3,9,20,2001,99,2,1,999,12,9,2,3,1985,11,44,2,18
289,4171,4171,2,2,19,4,9,9,920,99,2,1,999,12,9,2,14,9999,99,99,1,18
290,4178,4178,3,3,19,4,9,1,102,99,2,1,999,12,1,2,4,2013,1,2,1,18
291,4179,4179,3,3,19,4,9,1,102,99,2,1,999,12,1,2,4,2013,1,2,1,18
292,4181,4181,3,3,19,4,9,1,101,12,2,1,999,12,1,2,4,9999,99,99,1,18
293,4462,4462,20,6,19,4,9,1,101,10,1,1,999,12,9,2,4,9999,1,42,4,18
294,4550,4550,26,5,18,4,9,19,1901,99,2,1,999,12,1,2,5,9999,2,34,4,18
295,4623,4623,1,3,16,3,10,2,207,99,1,2,999,12,1,2,5,1975,6,33,2,18
296,4704,4704,6,1,17,3,10,1,101,16,1,1,999,12,1,2,4,2010,14,21,2,18
297,4705,4705,6,1,17,3,10,1,101,16,1,1,999,12,1,2,4,2010,14,21,2,18
298,4818,4818,12,7,15,3,10,11,1101,99,1,1,999,12,1,1,4,9999,99,14,2,18
299,4905,4905,18,6,15,3,10,1,113,99,2,2,999,12,1,2,7,9999,99,99,1,18
300,5050,5050,24,5,15,3,10,17,1701,99,2,2,999,12,1,1,4,9999,5,42,1,18
301,5316,5316,9,7,17,3,11,19,1904,99,2,2,999,12,1,2,3,2014,4,44,1,18
302,5601,5601,23,7,17,3,11,22,2214,99,2,2,999,12,1,1,3,9999,1,44,3,18
303,5602,5602,23,7,17,3,11,22,2214,99,2,2,999,12,1,1,3,9999,1,44,3,18
304,5607,5607,23,7,17,3,11,22,2214,99,2,2,999,12,1,2,3,9999,1,44,3,18
305,5952,5952,12,5,19,4,12,10,1001,99,2,1,999,12,1,2,4,1984,2,44,1,18
306,5953,5953,12,5,19,4,12,10,1001,99,2,2,999,12,1,2,4,1984,2,44,1,18
307,6004,6004,14,7,18,4,12,8,802,99,2,1,999,12,1,2,4,9999,1,99,1,18
308,6077,6077,18,4,18,4,12,6,602,99,2,1,999,12,1,2,3,9999,5,44,1,18
309,6079,6079,18,4,18,4,12,6,602,99,2,1,999,12,1,2,11,9999,2,44,1,18
310,6080,6080,18,4,18,4,12,6,602,99,2,1,999,12,1,2,11,9999,2,44,1,18
311,6494,77,12,7,17,3,1,12,1215,99,2,1,999,12,1,2,4,9999,99,49,5,18
312,6612,195,30,4,15,3,1,1,101,13,1,2,999,12,1,2,7,1991,99,13,5,18
313,6631,214,2,7,18,4,2,10,1004,99,2,1,999,12,1,2,3,1987,1,44,5,18
314,6870,453,9,7,19,4,3,6,609,99,2,2,999,12,2,2,4,9999,1,24,5,18
315,7021,604,3,4,18,4,4,1,101,24,1,1,999,12,1,2,4,9999,5,14,5,18
316,7056,639,12,6,19,4,4,1,101,11,1,1,999,12,1,2,99,9999,99,99,5,18
317,7411,994,28,3,18,4,5,22,2207,99,2,1,999,12,1,2,4,9999,99,2,5,18
318,7521,1104,16,1,17,3,6,1,107,99,2,1,999,12,1,2,4,9999,99,42,5,18
319,7587,1170,25,3,19,4,6,5,501,99,2,1,999,12,1,1,99,9999,99,99,5,18
320,7859,1442,4,1,15,3,8,18,1803,99,2,1,999,12,1,2,4,9999,5,2,5,18
321,7900,1483,23,6,17,3,8,7,710,99,1,1,999,12,1,2,12,1990,6,22,5,18
322,8020,1603,22,5,16,3,8,1,115,99,2,1,999,12,1,2,1,9999,9,13,5,18
323,8025,1608,23,6,18,4,8,6,602,99,2,1,999,12,9,2,99,9999,99,99,5,18
324,8072,1655,1,1,19,4,9,1,101,1,1,1,999,12,9,2,1,1995,17,37,5,18
325,8113,1696,6,6,19,4,9,10,1001,99,1,1,999,12,1,2,4,2012,5,42,5,18
326,8114,1697,6,6,19,4,9,15,1503,99,2,1,999,12,9,1,99,9999,99,99,5,18
327,8236,1819,21,7,18,4,9,1,101,7,1,2,999,12,9,1,99,9999,99,99,5,18
328,8238,1821,21,7,17,3,9,12,1212,99,2,1,999,12,9,1,99,9999,99,99,5,18
329,8349,1932,7,2,16,3,10,16,1601,99,2,1,999,12,1,2,99,9999,99,99,5,18
330,8383,1966,13,1,16,3,10,1,101,18,1,1,999,12,1,1,3,9999,99,44,5,18
331,8386,1969,13,1,19,4,10,16,1602,18,1,1,999,12,1,1,5,9999,99,99,5,18
332,8534,2117,1,6,16,3,11,1,114,99,1,1,999,12,1,2,1,9999,99,99,5,18
333,8642,2226,16,7,18,4,11,1,115,2,1,2,999,12,1,2,2,9999,99,30,5,18
334,8645,2229,16,7,17,3,11,5,501,99,2,1,999,12,1,2,12,9999,99,99,5,18
335,8646,2230,16,7,17,3,11,5,501,99,2,2,999,12,1,2,12,9999,99,99,5,18
336,8678,2262,21,5,19,4,11,11,1101,1,1,1,999,12,9,1,9,9999,99,99,5,18
337,8683,2267,22,6,18,4,11,1,115,1,2,2,999,12,1,2,4,9999,99,20,5,18
338,8684,2268,22,6,18,4,11,1,115,1,2,2,999,12,1,2,4,9999,99,20,5,18
339,8685,2269,22,6,18,4,11,1,115,1,2,2,999,12,1,2,4,9999,99,20,5,18
340,8841,2425,13,6,16,3,12,10,1020,99,2,1,999,12,1,1,99,9999,99,99,5,18
341, ,2527,25,4,16,3,12,15,1503,99,2,1,999,12,1,2,4,9999,99,99,5,18
342,186,186,11,6,23,4,1,1,101,11,1,1,999,12,1,1,4,9999,5,99,1,18
343,215,215,12,7,21,4,1,10,1005,99,2,1,999,12,1,1,4,9999,99,99,2,18
344,257,257,15,3,21,4,1,5,505,99,2,1,999,12,1,1,4,9999,3,2,2,18
345,531,531,4,2,22,4,2,5,502,99,2,1,999,12,1,2,6,1992,2,99,1,18
346,628,628,13,4,23,4,2,3,301,99,2,2,999,12,1,2,4,2007,1,40,1,18
347,629,629,13,4,23,4,2,3,301,99,2,2,999,12,1,2,4,2007,1,40,1,18
348,651,651,13,4,23,4,2,3,301,99,2,2,999,12,1,2,4,2007,1,40,1,18
349,729,729,16,7,20,4,2,22,2215,99,2,1,999,12,1,1,3,1983,2,44,4,18
350,748,748,16,7,22,4,2,15,1501,99,1,1,999,12,1,2,4,9999,5,42,1,18
351,1157,1157,13,4,21,4,3,4,401,99,2,1,999,12,1,2,3,9999,99,99,1,18
352,1158,1158,13,4,21,4,3,4,401,99,2,2,999,12,1,2,3,9999,99,99,1,18
353,1279,1279,25,2,21,4,3,1,101,12,1,1,999,12,1,2,4,1986,5,21,1,18
354,1401,1401,1,2,22,4,4,1,101,12,1,1,999,12,1,1,1,9999,5,34,4,18
355,1904,1904,21,1,23,4,4,5,501,99,2,2,999,12,1,2,4,9999,5,99,1,18
356,2096,2096,30,3,23,4,4,1,101,6,1,1,999,12,1,2,4,9999,99,99,1,18
357,2123,2123,1,4,23,4,5,1,101,1,1,1,999,12,1,2,4,9999,99,99,1,18
358,2269,2269,7,3,20,4,5,3,307,99,2,2,999,12,1,2,5,9999,99,99,1,18
359,2270,2270,7,3,20,4,5,3,307,99,2,2,999,12,1,2,5,9999,99,99,1,18
360,2271,2271,7,3,20,4,5,3,307,99,2,2,999,12,1,2,2,9999,99,99,1,18
361,2463,2463,17,6,23,4,5,1,101,9,1,1,999,12,1,1,1,2006,11,44,2,18
362,2504,2504,19,1,20,4,5,18,1803,99,2,1,999,12,1,2,9,9999,99,99,1,18
363,2505,2505,19,1,20,4,5,18,1803,99,2,1,999,12,1,2,9,9999,99,99,1,18
364,2683,2683,1,7,20,4,6,20,2007,99,2,1,999,12,1,1,4,2006,2,21,3,18
365,2934,2934,16,1,23,4,6,15,1507,99,2,2,999,12,1,2,2,9999,2,37,1,18
366,2950,2950,17,2,21,4,6,3,304,99,2,1,999,12,1,1,4,2013,1,99,3,18
367,3060,3060,22,7,20,4,6,9,901,99,2,1,999,12,1,2,9,9999,1,44,1,18
368,3638,3638,25,5,20,4,7,22,2217,99,2,1,999,12,2,1,1,9999,4,32,1,18
369,3724,3724,2,6,23,4,8,19,1903,99,2,1,999,12,1,2,5,1993,99,99,1,18
370,3956,3956,18,1,22,4,8,7,701,99,2,1,999,12,2,2,3,9999,5,44,3,18
371,4082,4082,29,5,20,4,8,1,101,13,1,1,999,12,9,1,4,9999,99,99,4,18
372,4158,4158,1,1,21,4,9,1,114,99,2,1,999,12,9,2,4,9999,5,2,1,18
373,4159,4159,1,1,20,4,9,5,508,99,2,1,999,12,9,2,3,1985,1,44,2,18
374,4188,4188,4,4,20,4,9,1,101,10,1,2,999,12,1,2,1,9999,4,99,1,18
375,4324,4324,12,5,21,4,9,11,1101,99,2,2,999,12,1,2,3,1985,6,44,1,18
376,4631,4631,2,4,20,4,10,19,1901,99,1,1,999,12,1,1,4,9999,99,99,1,18
377,4650,4650,3,5,20,4,10,18,1801,99,2,2,999,12,1,1,6,1998,2,15,1,18
378,4651,4651,3,5,20,4,10,18,1801,99,2,2,999,12,1,1,6,1998,2,15,1,18
379,4655,4655,3,5,22,4,10,14,1401,99,1,1,999,12,1,2,1,9999,9,99,2,18
380,4896,4896,18,6,23,4,10,1,102,99,2,1,999,12,1,2,4,9999,5,99,1,18
381,4964,4964,20,1,21,4,10,1,115,99,2,1,999,12,1,1,1,9999,3,41,3,18
382,5039,5039,24,5,23,4,10,1,101,12,1,1,999,12,1,2,4,9999,1,24,3,18
383,5078,5078,26,7,23,4,10,17,1710,99,2,1,999,12,1,1,4,9999,99,21,2,18
384,5241,5241,5,3,20,4,11,5,511,99,2,1,999,12,1,2,4,9999,9,2,1,18
385,5505,5505,18,2,21,4,11,1,101,11,1,1,999,12,9,2,4,9999,99,99,1,18
386,5556,5556,21,5,21,4,11,6,601,99,2,1,999,12,1,2,12,9999,7,99,1,18
387,5557,5557,21,5,21,4,11,6,601,99,2,1,999,12,1,2,12,9999,7,99,1,18
388,5636,5636,23,7,21,4,11,19,1901,99,2,1,999,12,1,1,4,9999,5,21,1,18
389,5651,5651,25,2,20,4,11,3,301,99,2,2,999,12,1,2,1,9999,2,99,1,18
390,5652,5652,25,2,20,4,11,3,301,99,2,1,999,12,2,2,1,9999,2,99,1,18
391,5765,5765,3,3,21,4,12,17,1713,99,2,1,999,12,1,1,4,9999,3,21,3,18
392,5926,5926,10,3,22,4,12,5,509,99,2,1,999,12,1,2,4,9999,99,99,1,18
393,5997,5997,14,7,20,4,12,20,2001,99,2,1,999,12,1,2,4,9999,99,99,1,18
394,5998,5998,14,7,23,4,12,5,513,99,2,1,999,12,1,1,4,9999,5,24,1,18
395,5999,5999,14,7,23,4,12,5,513,99,2,1,999,12,1,2,4,9999,5,24,1,18
396,6244,6244,24,3,20,4,12,9,902,99,2,1,999,12,1,1,3,9999,11,44,3,18
397,6245,6245,24,3,20,4,12,9,902,99,2,1,999,12,1,1,3,9999,11,44,3,18
398,6255,6255,25,4,20,4,12,1,101,1,1,2,999,12,1,2,4,2010,5,42,1,18
399,6418,1,1,3,20,4,1,1,116,99,2,1,999,12,1,2,99,9999,99,99,5,18
400,6419,2,1,3,20,4,1,1,116,99,2,1,999,12,1,2,99,9999,99,99,5,18
401,6425,8,1,3,20,4,1,13,1301,99,2,1,999,12,1,1,1,9999,99,99,5,18
402,6554,137,21,2,22,4,1,1,101,19,1,1,999,12,1,2,4,2006,1,21,5,18
403,6796,379,27,4,21,4,2,2,201,99,2,1,999,12,1,1,99,9999,99,99,5,18
404,6915,498,17,1,20,4,3,1,101,18,2,1,999,12,1,2,4,9999,99,99,5,18
405,6918,501,17,1,23,4,3,7,713,99,1,1,999,12,1,2,4,9999,99,99,5,18
406,6919,502,17,1,23,4,3,7,713,99,1,2,999,12,1,2,4,9999,99,99,5,18
407,7028,611,5,6,20,4,4,5,505,99,2,1,999,12,1,1,99,9999,99,99,5,18
408,7156,739,21,1,20,4,4,4,401,99,2,1,999,12,1,2,99,9999,99,99,5,18
409,7229,812,3,6,22,4,5,1,110,99,2,1,999,12,1,2,5,2005,1,44,5,18
410,7313,896,12,1,20,4,5,4,406,99,2,1,999,12,1,1,99,9999,99,99,5,18
411,7357,940,19,1,22,4,5,12,1217,99,2,1,999,12,1,2,4,2013,5,2,5,18
412,7431,1014,1,7,20,4,6,20,2007,99,2,1,999,12,1,1,4,9999,99,21,5,18
413,7449,1032,6,5,22,4,6,9,923,99,2,1,999,12,1,2,9,9999,99,44,5,18
414,7468,1051,8,7,20,4,6,1,115,12,1,1,999,12,1,2,1,9999,99,39,5,18
415,7472,1055,8,7,23,4,6,18,1804,99,2,1,999,12,1,2,4,9999,99,99,5,18
416,7540,1123,19,4,20,4,6,1,115,99,1,1,999,12,1,2,1,9999,99,20,5,18
417,7620,1203,30,1,22,4,6,1,110,99,2,1,999,12,1,2,5,9999,99,33,5,18
418,7812,1395,27,7,23,4,7,1,101,12,1,2,999,12,1,2,3,9999,99,44,5,18
419,7915,1498,2,6,23,4,8,4,401,99,2,1,999,12,1,2,3,2003,99,99,5,18
420,7961,1544,11,1,22,4,8,1,101,5,1,1,999,12,1,2,99,9999,99,99,5,18
421,8031,1614,24,7,20,4,8,22,2201,99,2,1,999,12,1,2,4,9999,99,99,5,18
422,8032,1615,24,7,22,4,8,13,1312,99,2,1,999,12,1,2,3,9999,7,99,5,18
423,8033,1616,24,7,22,4,8,13,1312,99,2,1,999,12,1,2,3,9999,7,99,5,18
424,8054,1637,29,5,20,4,8,1,114,99,2,1,999,12,9,1,5,1995,2,22,5,18
425,8085,1668,2,2,22,4,9,9,920,99,2,2,999,12,9,2,4,9999,1,24,5,18
426,8104,1687,5,5,23,4,9,1,115,99,1,1,999,12,1,1,1,9999,99,99,5,18
427,8105,1688,5,5,23,4,9,8,801,99,1,1,999,12,1,1,1,9999,99,99,5,18
428,8226,1809,19,5,23,4,9,1,103,99,2,1,999,12,9,1,99,9999,99,99,5,18
429,8265,1848,26,5,23,4,9,16,1601,99,2,2,999,12,9,2,99,9999,99,99,5,18
430,8272,1855,28,7,22,4,9,5,501,1,1,1,999,12,1,2,4,2012,1,42,5,18
431,8273,1856,28,7,22,4,9,5,501,1,1,1,999,12,1,2,4,2012,1,42,5,18
432,8309,1892,3,5,21,4,10,11,1109,99,2,1,999,12,1,1,1,9999,99,99,5,18
433,8333,1916,5,7,21,4,10,6,601,99,2,1,999,12,1,1,1,9999,99,99,5,18
434,8413,1996,17,5,23,4,10,18,1801,99,2,1,999,12,1,1,1,9999,99,99,5,18
435,8427,2010,20,1,20,4,10,1,115,99,2,1,999,12,1,1,1,9999,99,99,5,18
436,8431,2014,20,1,23,4,10,13,1301,1,1,1,999,12,1,2,1,9999,99,44,5,18
437,8459,2042,24,5,23,4,10,4,401,99,2,1,999,12,1,1,99,9999,99,99,5,18
438,8541,2125,3,1,23,4,11,22,2201,99,2,1,999,12,9,1,4,9999,99,99,5,18
439,8546,2130,3,1,22,4,11,7,701,99,2,1,999,12,9,1,99,9999,99,99,5,18
440,8566,2150,6,4,23,4,11,5,509,99,2,1,999,12,1,2,1,9999,99,99,5,18
441,8603,2187,11,2,23,4,11,5,509,99,2,1,999,12,9,1,1,9999,99,99,5,18
442,8702,2286,23,7,21,4,11,1,115,99,2,1,999,12,1,2,1,9999,99,44,5,18
443,611,611,10,1,1,1,2,17,1701,99,2,2,1,1,2,2,1,9999,6,32,1,1
444,683,683,15,6,0,1,2,1,101,6,1,2,3,1,2,2,3,2001,2,46,1,1
445,735,735,16,7,3,1,2,5,501,1,1,2,4,1,2,2,3,2000,1,13,2,1
446,736,736,16,7,3,1,2,5,501,1,1,1,4,1,2,2,3,2000,1,13,2,1
447,1930,1930,22,2,0,1,4,4,403,99,2,1,4,1,2,2,3,9999,1,99,3,1
448,1931,1931,22,2,0,1,4,4,403,99,2,1,3,1,2,2,3,9999,1,99,3,1
449,2763,2763,7,6,0,1,6,1,115,12,1,2,2,1,2,2,2,9999,4,99,1,1
450,2764,2764,7,6,0,1,6,1,115,12,1,2,4,1,2,2,2,9999,4,99,1,1
451,2765,2765,7,6,0,1,6,1,115,12,1,2,1,1,2,2,2,9999,4,99,1,1
452,2955,2955,18,3,1,1,6,1,101,1,1,2,4,1,2,2,1,9999,99,99,1,1
453,2960,2960,18,3,0,1,6,1,101,1,1,1,2,1,2,2,4,9999,4,99,3,1
454,4051,4051,25,1,0,1,8,7,701,99,2,1,2,1,2,2,1,9999,6,20,1,1
455,4205,4205,4,4,1,1,9,16,1612,99,1,1,4,1,2,2,5,9999,14,99,4,1
456,5178,5178,3,1,0,1,11,1,110,99,2,1,1,1,2,2,3,9999,2,44,1,1
457,6075,6075,18,4,4,1,12,1,110,99,2,1,2,1,2,2,2,2002,2,32,1,1
458,6132,6132,21,7,1,1,12,17,1701,99,2,2,1,1,2,2,6,9999,2,15,2,1
459,7142,725,20,7,2,1,4,17,1701,99,2,1,1,1,2,1,5,9999,99,99,5,1
460,7391,974,25,7,0,1,5,1,108,6,1,2,1,1,2,2,4,9999,99,99,5,1
461,7874,1457,12,2,0,1,8,5,501,99,2,1,2,1,2,1,12,1989,12,34,5,1
462,8342,1925,6,1,3,1,10,12,1201,5,1,2,4,1,2,2,1,9999,11,44,5,1
463,8864,2448,15,1,1,1,12,1,101,5,1,1,2,1,2,2,3,9999,99,44,5,1
464,464,464,30,4,6,2,1,14,1416,99,2,1,1,1,2,2,9,9999,6,44,2,1
465,1479,1479,6,7,8,2,4,1,108,1,1,2,4,1,2,1,3,9999,10,44,2,1
466,1483,1483,6,7,8,2,4,1,108,1,1,1,2,1,2,2,3,9999,10,44,2,1
467,1484,1484,6,7,8,2,4,1,108,1,1,1,2,1,2,2,3,9999,10,44,2,1
468,1485,1485,6,7,8,2,4,1,108,1,1,2,4,1,2,2,3,9999,10,44,2,1
469,1589,1589,13,7,9,2,4,6,609,99,1,1,2,1,2,2,3,9999,3,32,1,1
470,1891,1891,21,1,7,2,4,19,1910,99,2,2,1,1,2,2,3,1991,99,44,3,1
471,1892,1892,21,1,7,2,4,19,1910,99,2,2,3,1,2,2,3,1991,99,44,3,1
472,1893,1893,21,1,7,2,4,19,1910,99,2,1,1,1,2,2,3,1991,99,44,3,1
473,1894,1894,21,1,7,2,4,19,1910,99,2,1,1,1,2,2,3,1991,99,44,3,1
474,2391,2391,13,2,6,2,5,19,1901,99,2,1,4,1,2,2,3,9999,5,44,3,1
475,2392,2392,13,2,6,2,5,19,1901,99,2,1,1,1,2,2,3,9999,5,44,3,1
476,2931,2931,16,1,9,2,6,9,921,99,2,1,2,1,2,2,3,9999,3,99,2,1
477,4338,4338,13,6,8,2,9,8,801,99,2,1,2,1,2,2,3,9999,99,44,1,1
478,4640,4640,3,5,9,2,10,1,110,99,1,2,1,1,2,2,3,9999,3,44,4,1
479,4693,4693,5,7,8,2,10,13,1306,99,2,1,4,1,2,2,3,9999,10,44,1,1
480,4698,4698,5,7,8,2,10,13,1306,99,2,1,4,1,2,2,3,9999,10,44,1,1
481,4993,4993,21,2,8,2,10,13,1312,99,2,1,3,1,2,2,3,9999,1,44,1,1
482,5002,5002,21,2,8,2,10,13,1312,99,2,1,2,1,2,2,3,9999,1,44,1,1
483,5534,5534,20,4,6,2,11,13,1301,99,1,2,4,1,2,2,3,9999,99,99,2,1
484,5788,5788,4,4,7,2,12,4,415,99,2,2,1,1,2,2,4,9999,7,22,2,1
485,5883,5883,7,7,8,2,12,14,1401,99,2,1,2,1,2,2,4,9999,6,44,3,1
486,6237,6237,24,3,9,2,12,6,613,99,2,2,1,1,2,1,3,1985,3,44,2,1
487,6337,6337,26,5,8,2,12,2,201,99,1,1,1,1,2,2,2,2011,4,44,1,1
488,7106,689,17,4,9,2,4,3,301,99,2,2,3,1,2,1,5,9999,99,19,5,1
489,7111,694,17,4,9,2,4,6,601,99,2,2,3,1,2,2,4,9999,99,40,5,1
490,7487,1070,12,4,7,2,6,1,115,3,1,2,4,1,2,2,7,9999,99,99,5,1
491,7517,1100,15,7,7,2,6,15,1501,99,2,1,2,1,2,2,99,9999,99,99,5,1
492,7938,1521,8,5,8,2,8,1,101,21,1,1,3,1,2,2,4,9999,4,24,5,1
493,8044,1627,27,3,9,2,8,1,101,6,1,2,4,1,2,2,5,9999,3,32,5,1
494,8084,1667,2,2,9,2,9,10,1013,1,1,1,4,1,2,2,9,2000,7,30,5,1
495,8208,1791,16,2,7,2,9,12,1201,99,2,2,2,1,2,2,4,2013,5,14,5,1
496,8588,2172,9,7,5,1,11,4,403,99,1,2,1,1,2,2,4,9999,99,2,5,1
497,8754,2338,30,7,9,2,11,11,1101,99,2,1,3,1,2,2,3,9999,99,44,5,1
498,363,363,22,3,11,2,1,13,1304,99,2,1,1,1,2,2,3,1984,2,44,2,1
499,536,536,4,2,12,3,2,13,1317,99,2,1,1,1,2,2,3,9999,1,44,3,1
500,558,558,5,3,10,2,2,18,1803,99,2,1,1,1,2,2,9,9999,3,99,1,1
501,579,579,8,6,11,2,2,5,507,99,2,2,3,1,2,2,3,9999,11,13,3,1
502,756,756,17,1,10,2,2,7,705,99,1,1,1,1,2,1,1,9999,3,44,2,1
503,933,933,2,7,14,3,3,5,505,99,2,1,4,1,2,2,3,1992,6,13,1,1
504,1391,1391,1,2,10,2,4,11,1101,99,1,1,1,1,2,2,9,9999,99,99,1,1
505,1469,1469,5,6,14,3,4,9,919,99,2,1,1,1,2,2,1,1986,2,44,2,1
506,1514,1514,7,1,11,2,4,7,701,99,2,2,4,1,2,2,14,9999,1,2,4,1
507,1583,1583,12,6,10,2,4,14,1415,99,2,2,4,1,2,2,3,9999,5,44,3,1
508,1742,1742,19,6,14,3,4,20,2001,99,1,1,2,1,2,2,3,2013,2,32,1,1
509,1768,1768,19,6,14,3,4,12,1213,99,1,2,1,1,2,2,3,9999,9,44,1,1
510,1836,1836,20,7,11,2,4,11,1101,99,2,2,4,1,2,2,3,9999,6,44,4,1
511,1917,1917,21,1,13,3,4,5,501,99,2,2,3,1,2,2,12,1986,8,13,3,1
512,2000,2000,26,6,13,3,4,3,301,99,2,2,2,1,2,2,7,9999,1,99,3,1
513,2006,2006,26,6,13,3,4,3,301,99,2,2,3,1,2,2,7,9999,1,99,3,1
514,2007,2007,26,6,13,3,4,3,301,99,2,2,3,1,2,2,7,9999,1,99,3,1
515,2343,2343,11,7,12,3,5,1,101,1,1,2,4,1,2,2,2,1997,4,5,1,1
516,2434,2434,16,5,14,3,5,11,1101,99,2,2,1,1,2,2,9,2005,1,44,1,1
517,2541,2541,21,3,13,3,5,13,1302,99,2,1,2,1,2,2,1,9999,99,99,3,1
518,2834,2834,12,4,14,3,6,8,801,99,2,1,4,1,2,2,3,1993,6,44,2,1
519,3176,3176,30,1,14,3,6,22,2201,99,2,1,1,1,2,2,3,9999,4,99,2,1
520,3431,3431,15,2,13,3,7,17,1705,99,2,2,3,1,2,2,99,9999,99,99,2,1
521,3628,3628,24,4,14,3,7,9,901,99,2,1,4,1,2,2,4,9999,1,24,1,1
522,3736,3736,2,6,12,3,8,16,1602,99,2,2,1,1,2,2,3,9999,99,99,4,1
523,4008,4008,22,5,12,3,8,14,1415,99,2,2,4,1,2,2,3,9999,1,44,3,1
524,4010,4010,22,5,12,3,8,14,1415,99,2,1,1,1,2,2,3,9999,1,44,3,1
525,4287,4287,10,3,12,3,9,5,509,99,2,1,3,1,2,2,4,9999,5,2,1,1
526,4735,4735,7,2,14,3,10,14,1401,99,2,2,1,1,2,2,5,1999,2,34,3,1
527,4888,4888,17,5,12,3,10,19,1901,99,2,1,1,1,2,2,4,9999,99,14,1,1
528,4981,4981,20,1,13,3,10,4,401,99,2,2,1,1,2,2,4,2011,99,2,1,1
529,5301,5301,8,6,11,2,11,10,1001,99,1,1,1,1,2,2,12,9999,11,44,1,1
530,5468,5468,17,1,12,3,11,12,1212,99,2,1,2,1,2,2,3,1986,5,44,3,1
531,5473,5473,17,1,12,3,11,12,1212,99,2,2,4,1,2,2,3,1986,5,44,3,1
532,5523,5523,20,4,11,2,11,5,509,99,2,1,4,1,2,1,5,9999,99,30,2,1
533,6192,6192,23,2,14,3,12,1,114,99,2,1,3,1,2,2,4,9999,99,99,1,1
534,6204,6204,23,2,11,2,12,22,2201,99,2,1,3,1,2,2,3,9999,99,99,3,1
535,6228,6228,24,3,11,2,12,5,506,4,1,1,2,1,2,2,4,2012,99,2,1,1
536,6373,6373,29,1,13,3,12,1,101,5,1,1,4,1,2,2,1,9999,1,5,1,1
537,6374,6374,29,1,13,3,12,1,101,5,1,2,2,1,2,2,1,9999,1,5,1,1
538,6444,27,4,6,12,3,1,3,301,99,2,2,3,1,2,2,14,9999,99,99,5,1
539,6487,70,11,6,13,3,1,21,2101,2,1,1,3,1,2,2,4,9999,99,2,5,1
540,6524,107,18,6,10,2,1,2,206,99,2,1,2,1,2,1,3,9999,10,44,5,1
541,6532,115,19,7,12,3,1,19,1906,99,2,2,1,1,2,1,3,2010,4,23,5,1
542,6557,140,21,2,12,3,1,12,1201,2,1,2,2,1,2,1,5,9999,3,23,5,1
543,6596,179,27,1,14,3,1,17,1711,99,2,1,4,1,2,2,5,9999,99,99,5,1
544,6617,200,30,4,13,3,1,3,309,1,1,1,2,1,2,2,4,2013,1,2,5,1
545,6641,224,4,2,13,3,2,15,1501,99,2,1,2,1,2,2,3,9999,4,44,5,1
546,6724,307,17,1,13,3,2,6,601,99,2,1,3,1,2,2,5,2003,99,23,5,1
547,6885,468,12,3,14,3,3,15,1501,99,2,1,3,1,2,2,4,2005,5,42,5,1
548,7029,612,6,7,14,3,4,1,101,4,1,2,4,1,2,2,1,2007,2,20,5,1
549,7051,634,10,4,13,3,4,9,901,99,2,2,1,1,2,2,5,2009,2,23,5,1
550,7187,770,26,6,14,3,4,22,2212,2,1,1,3,1,2,2,7,9999,99,33,5,1
551,7257,840,6,2,13,3,5,1,114,99,2,1,1,1,2,1,17,9999,6,99,5,1
552,7271,854,9,5,14,3,5,1,110,99,2,1,3,1,2,1,2,1999,4,44,5,1
553,7289,872,10,6,12,3,5,14,1413,99,2,1,3,1,2,2,3,2000,4,37,5,1
554,7377,960,23,5,11,2,5,12,1201,99,2,1,3,1,2,2,9,9999,99,99,5,1
555,7583,1166,24,2,10,2,6,1,101,6,1,1,2,1,2,2,14,9999,99,2,5,1
556,7628,1211,1,2,13,3,7,19,1901,99,2,2,4,1,2,2,4,9999,99,24,5,1
557,7666,1249,7,1,10,2,7,1,101,13,1,1,4,1,2,2,14,9999,99,99,5,1
558,7869,1452,10,7,12,3,8,5,511,99,2,1,2,1,2,2,99,9999,99,99,5,1
559,7937,1520,7,4,11,2,8,16,1601,99,2,2,2,1,2,2,3,9999,4,44,5,1
560,8007,1590,20,3,14,3,8,5,513,99,2,1,4,1,2,1,3,9999,3,99,5,1
561,8024,1607,23,6,11,2,8,5,505,99,2,1,3,1,2,1,2,9999,99,99,5,1
562,8187,1770,14,7,11,2,9,4,403,1,2,2,3,1,2,2,4,2008,5,21,5,1
563,8329,1912,5,7,13,3,10,5,501,99,2,2,3,1,2,2,1,9999,99,99,5,1
564,8399,1982,15,3,11,2,10,1,115,3,1,2,2,1,2,2,3,9999,99,20,5,1
565,8699,2283,22,6,11,2,11,7,710,99,2,1,3,1,2,2,3,9999,99,37,5,1
