,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_fall_les,edad_fall_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc,fall_les,year
2534,191,11,1,7,4,4,2,1,23,5,1,4,99,9999,1,2,2009
2535,6196,3,12,4,5,4,2,1,23,5,1,3,1,9999,1,2,2009
2536,6436,16,12,3,5,1,1,1,23,5,1,5,99,9999,3,2,2009
2537,6447,16,12,3,5,1,1,1,23,5,1,5,99,9999,3,2,2009
2538,6449,16,12,3,5,1,1,1,23,5,1,5,99,9999,3,2,2009
2539,6451,16,12,3,5,1,1,1,23,5,1,5,99,9999,3,2,2009
2540,6452,16,12,3,5,1,1,1,23,5,1,5,99,9999,3,2,2009
2541,6455,16,12,3,5,1,1,1,23,5,1,5,99,9999,3,2,2009
2542,1686,27,3,5,5,19,2,1,23,5,1,5,2,1986,2,2,2009
2543,2238,21,4,2,5,2,2,1,23,5,1,7,99,9999,3,2,2009
2544,646,4,2,3,5,6,2,1,23,5,1,7,6,1991,2,2,2009
2545,5701,25,10,7,6,1,1,1,23,5,1,1,6,1996,2,2,2009
2546,5796,2,11,1,6,2,2,1,23,5,1,1,11,1995,1,2,2009
2547,1362,10,3,2,6,3,2,1,23,5,1,2,2,1987,1,2,2009
2548,206,12,1,1,6,2,2,1,23,5,1,3,99,9999,1,2,2009
2549,2175,19,4,7,6,1,1,1,23,5,1,5,2,2006,1,2,2009
2550,2176,19,4,7,6,1,1,1,23,5,1,5,2,2006,1,2,2009
2551,2179,19,4,7,6,1,1,1,23,5,1,5,2,2006,1,2,2009
2552,1982,11,4,6,6,22,2,1,23,5,1,7,1,9999,3,2,2009
2553,3376,30,6,2,6,12,1,1,23,5,1,9,2,2006,1,2,2009
2554,3051,11,6,4,7,1,1,1,23,5,1,4,3,9999,1,2,2009
2555,6200,4,12,5,7,1,2,1,23,5,1,4,3,9999,1,2,2009
2556,4704,22,8,6,7,1,1,1,23,5,1,4,5,1994,1,2,2009
2557,3546,11,7,6,7,22,2,1,23,5,1,5,2,1999,1,2,2009
2558,3926,4,8,2,7,9,2,1,23,5,1,7,6,9999,3,2,2009
2559,4283,4,8,2,7,9,2,1,23,5,1,7,6,9999,3,2,2009
2560,4419,4,8,2,7,9,2,1,23,5,1,7,6,9999,3,2,2009
2561,2433,3,5,7,7,1,1,1,23,5,1,7,99,9999,2,2,2009
2562,2434,3,5,7,7,1,1,1,23,5,1,7,99,9999,2,2,2009
2563,996,21,2,6,7,1,2,1,23,5,1,7,99,9999,1,2,2009
2564,5187,25,9,5,8,11,2,1,23,5,1,1,11,9999,1,2,2009
2565,3909,3,8,1,8,13,2,1,23,5,1,3,4,9999,1,2,2009
2566,4266,3,8,1,8,13,2,1,23,5,1,3,4,9999,1,2,2009
2567,4402,3,8,1,8,13,2,1,23,5,1,3,4,9999,1,2,2009
2568,1673,26,3,4,8,9,1,1,23,5,1,4,5,2008,1,2,2009
2569,752,8,2,7,8,1,1,1,23,5,1,4,99,1987,1,2,2009
2570,1834,6,4,1,8,16,2,1,23,5,1,5,99,9999,4,2,2009
2571,1835,6,4,1,8,16,2,1,23,5,1,5,99,9999,4,2,2009
2572,6360,15,12,2,8,7,2,1,23,5,1,9,2,9999,1,2,2009
2573,2216,19,4,7,9,7,2,1,23,5,1,1,6,1993,1,2,2009
2574,5532,17,10,6,9,19,2,1,23,5,1,3,4,1991,3,2,2009
2575,4759,24,8,1,9,6,2,1,23,5,1,3,99,9999,3,2,2009
2576,3586,13,7,1,9,3,2,1,23,5,1,4,5,9999,1,2,2009
2577,6586,22,12,2,9,4,2,1,23,5,1,7,4,1991,1,2,2009
2578,5152,24,9,4,9,3,2,1,23,5,1,7,99,9999,1,2,2009
2579,5180,24,9,4,9,3,2,1,23,5,1,7,99,9999,1,2,2009
2580,5213,27,9,7,10,1,2,1,23,5,1,1,1,9999,2,2,2009
2581,3862,1,8,6,10,18,2,1,23,5,1,3,2,1996,2,2,2009
2582,4219,1,8,6,10,18,2,1,23,5,1,3,2,1996,2,2,2009
2583,4355,1,8,6,10,18,2,1,23,5,1,3,2,1996,2,2,2009
2584,1287,6,3,5,10,22,2,1,23,5,1,3,9,1999,1,2,2009
2585,1888,9,4,4,10,1,1,1,23,5,1,4,3,1999,1,2,2009
2586,136,9,1,5,10,6,1,1,23,5,1,4,99,9999,1,2,2009
2587,5486,13,10,2,10,22,2,1,23,5,1,12,1,9999,2,2,2009
2588,922,17,2,2,11,9,1,1,23,5,1,4,5,9999,1,2,2009
2589,5875,8,11,7,11,8,2,1,23,5,1,4,99,9999,1,2,2009
2590,3811,29,7,3,11,5,2,1,23,5,1,5,2,9999,3,2,2009
2591,3175,17,6,3,12,3,2,1,23,5,1,3,4,9999,3,2,2009
2592,1295,7,3,6,12,12,2,1,23,5,1,3,99,9999,3,2,2009
2593,6222,5,12,6,12,1,1,1,23,5,1,3,5,9999,1,2,2009
2594,3760,26,7,7,12,1,2,1,23,5,1,4,2,9999,4,2,2009
2595,5827,5,11,4,12,22,2,1,23,5,1,4,3,9999,1,2,2009
2596,304,16,1,5,12,1,2,1,23,5,1,4,5,9999,1,2,2009
2597,3084,12,6,5,12,5,1,1,23,5,1,4,99,9999,1,2,2009
2598,4109,15,8,6,12,5,2,1,23,5,1,4,99,9999,1,2,2009
2599,4602,15,8,6,12,5,2,1,23,5,1,4,99,9999,1,2,2009
2600,5603,1,10,1,12,1,1,1,23,5,1,5,3,9999,4,2,2009
2601,2139,16,4,4,12,14,2,1,23,5,1,5,2,9999,3,2,2009
2602,3192,19,6,5,13,11,2,1,23,5,1,3,4,1989,3,2,2009
2603,5118,20,9,7,13,16,2,1,23,5,1,4,99,9999,1,2,2009
2604,5028,15,9,2,13,19,2,1,23,5,1,8,9,1999,1,2,2009
2605,3711,22,7,3,13,9,1,1,23,5,1,9,1,2006,1,2,2009
2606,4032,8,8,6,14,7,2,1,23,5,1,1,9,9999,4,2,2009
2607,4525,8,8,6,14,7,2,1,23,5,1,1,9,9999,4,2,2009
2608,814,11,2,3,14,16,2,1,23,5,1,3,2,9999,3,2,2009
2609,815,11,2,3,14,16,2,1,23,5,1,3,2,9999,3,2,2009
2610,3611,15,7,3,14,2,2,1,23,5,1,3,2,2009,1,2,2009
2611,5786,1,11,7,14,2,2,1,23,5,1,4,3,9999,1,2,2009
2612,3658,18,7,6,14,1,1,1,23,5,1,4,5,9999,1,2,2009
2613,6521,19,12,6,14,1,2,1,23,5,1,7,2,1983,4,2,2009
2614,164,10,1,6,15,3,2,1,23,5,1,1,1,2003,1,2,2009
2615,3934,4,8,2,15,16,2,1,23,5,1,1,3,9999,1,2,2009
2616,4291,4,8,2,15,16,2,1,23,5,1,1,3,9999,1,2,2009
2617,4427,4,8,2,15,16,2,1,23,5,1,1,3,9999,1,2,2009
2618,1134,27,2,5,15,1,1,1,23,5,1,3,5,2007,4,2,2009
2619,2156,18,4,6,15,20,2,1,23,5,1,3,99,2000,3,2,2009
2620,2161,18,4,6,15,20,2,1,23,5,1,3,99,2000,3,2,2009
2621,1391,12,3,4,15,12,2,1,23,5,1,3,9,1990,1,2,2009
2622,5681,24,10,6,15,19,2,1,23,5,1,4,99,9999,4,2,2009
2623,3690,20,7,1,15,7,2,1,23,5,1,4,1,2007,1,2,2009
2624,6276,9,12,3,15,1,1,1,23,5,1,4,1,2009,1,2,2009
2625,2116,14,4,2,15,3,1,1,23,5,1,4,4,2005,1,2,2009
2626,2729,21,5,4,15,16,1,1,23,5,1,4,99,9999,1,2,2009
2627,5016,13,9,7,15,16,2,1,23,5,1,5,2,9999,3,2,2009
2628,664,4,2,3,15,16,1,1,23,5,1,10,1,1985,1,2,2009
2629,865,14,2,6,15,1,1,1,23,5,1,11,2,2009,1,2,2009
2630,33,1,1,4,16,11,2,1,23,5,1,3,1,1986,3,2,2009
2631,564,1,2,7,16,1,1,1,23,5,1,4,1,9999,1,2,2009
2632,1685,27,3,5,16,1,1,1,23,5,1,4,5,9999,1,2,2009
2633,5447,12,10,1,16,10,2,1,23,5,1,12,7,1988,3,2,2009
2634,5342,4,10,7,17,1,1,1,23,5,1,1,10,1982,2,2,2009
2635,458,25,1,7,17,18,2,1,23,5,1,1,2,9999,1,2,2009
2636,4957,10,9,4,17,22,2,1,23,5,1,2,4,1996,2,2,2009
2637,4819,29,8,6,17,16,2,1,23,5,1,3,5,1984,1,2,2009
2638,2442,3,5,7,17,5,2,1,23,5,1,4,1,9999,1,2,2009
2639,230,13,1,2,17,18,2,1,23,5,1,4,3,2007,1,2,2009
2640,630,4,2,3,17,1,1,1,23,5,1,4,3,9999,1,2,2009
2641,2351,27,4,1,17,1,1,1,23,5,1,4,5,9999,1,2,2009
2642,2715,19,5,2,17,1,1,1,23,5,1,4,9,9999,1,2,2009
2643,2961,6,6,6,17,16,2,1,23,5,1,4,99,9999,1,2,2009
2644,3105,14,6,7,17,5,2,1,23,5,1,9,2,2007,3,2,2009
2645,6620,23,12,3,17,4,2,1,23,5,1,10,1,2004,1,2,2009
2646,620,3,2,2,18,22,2,1,23,5,1,3,99,9999,3,2,2009
2647,2686,18,5,1,18,5,2,1,23,5,1,3,4,9999,1,2,2009
2648,2600,12,5,2,18,16,1,1,23,5,1,4,5,9999,1,2,2009
2649,6623,24,12,4,18,1,1,1,23,5,1,4,99,9999,1,2,2009
2650,6778,31,12,4,19,11,2,1,23,5,1,1,7,9999,1,2,2009
2651,5503,15,10,4,19,2,2,1,23,5,1,2,3,1986,3,2,2009
2652,873,14,2,6,19,10,2,1,23,5,1,3,9,1991,3,2,2009
2653,409,22,1,4,19,6,2,1,23,5,1,3,2,1983,1,2,2009
2654,4067,12,8,3,19,9,2,1,23,5,1,4,4,1994,1,2,2009
2655,4560,12,8,3,19,9,2,1,23,5,1,4,4,1994,1,2,2009
2656,4754,24,8,1,19,13,1,1,23,5,1,4,5,2007,1,2,2009
2657,5579,18,10,7,19,5,2,1,23,5,1,4,5,9999,1,2,2009
2658,6411,15,12,2,19,8,2,1,23,5,1,7,3,9999,3,2,2009
2659,6714,28,12,1,19,14,2,1,23,5,1,9,3,9999,1,2,2009
2660,3563,12,7,7,20,13,1,1,23,5,1,1,9,1996,1,2,2009
2661,5046,16,9,3,20,12,2,1,23,5,1,4,3,9999,1,2,2009
2662,5563,17,10,6,21,1,2,1,23,5,1,1,6,1997,1,2,2009
2663,5363,5,10,1,21,19,2,1,23,5,1,4,1,9999,4,2,2009
2664,5349,4,10,7,21,4,2,1,23,5,1,4,99,9999,4,2,2009
2665,5526,17,10,6,21,1,1,1,23,5,1,4,5,1988,1,2,2009
2666,5328,2,10,5,21,9,1,1,23,5,1,4,99,9999,1,2,2009
2667,2824,26,5,2,21,2,2,1,23,5,1,5,99,9999,4,2,2009
2668,5904,12,11,4,21,19,2,1,23,5,1,7,6,1988,1,2,2009
2669,4025,8,8,6,22,10,2,1,23,5,1,1,4,9999,1,2,2009
2670,4518,8,8,6,22,10,2,1,23,5,1,1,4,9999,1,2,2009
2671,2586,11,5,1,22,1,1,1,23,5,1,2,1,9999,1,2,2009
2672,1555,18,3,3,22,2,2,1,23,5,1,2,6,1993,1,2,2009
2673,2506,6,5,3,22,20,2,1,23,5,1,3,1,9999,4,2,2009
2674,2508,6,5,3,22,20,2,1,23,5,1,3,1,9999,4,2,2009
2675,603,1,2,7,22,20,1,1,23,5,1,3,99,9999,3,2,2009
2676,604,1,2,7,22,20,1,1,23,5,1,3,99,9999,3,2,2009
2677,2839,28,5,4,22,10,2,1,23,5,1,3,1,2003,1,2,2009
2678,6125,28,11,6,22,1,1,1,23,5,1,3,4,9999,1,2,2009
2679,3579,13,7,1,22,9,1,1,23,5,1,4,5,9999,4,2,2009
2680,6679,27,12,7,22,5,1,1,23,5,1,4,5,2005,2,2,2009
2681,4003,7,8,5,22,10,2,1,23,5,1,5,99,9999,1,2,2009
2682,4496,7,8,5,22,10,2,1,23,5,1,5,99,9999,1,2,2009
2683,3988,7,8,5,22,6,2,1,23,5,1,9,1,9999,1,2,2009
2684,4481,7,8,5,22,6,2,1,23,5,1,9,1,9999,1,2,2009
2685,1217,2,3,1,23,19,1,1,23,5,1,1,4,9999,1,2,2009
2686,3461,6,7,1,23,1,1,1,23,5,1,3,2,2007,1,2,2009
2687,24,1,1,4,23,10,1,1,23,5,1,4,1,2006,1,2,2009
2688,2648,17,5,7,23,19,2,1,23,5,1,4,99,9999,1,2,2009
2689,4020,8,8,6,23,1,1,1,23,5,1,4,99,9999,1,2,2009
2690,4513,8,8,6,23,1,1,1,23,5,1,4,99,9999,1,2,2009
2691,5872,8,11,7,0,11,2,2,23,5,1,3,2,1998,3,2,2009
2692,591,1,2,7,0,18,2,2,23,5,1,3,3,2006,1,2,2009
2693,592,1,2,7,0,18,2,2,23,5,1,3,3,2006,1,2,2009
2694,3432,4,7,6,0,15,1,2,23,5,1,4,1,2008,1,2,2009
2695,862,14,2,6,1,1,1,2,23,5,1,4,5,9999,4,2,2009
2696,1848,6,4,1,1,13,2,2,23,5,1,4,2,2006,1,2,2009
2697,5212,27,9,7,2,1,1,2,23,5,1,1,4,2006,2,2,2009
2698,558,31,1,6,3,9,2,2,23,5,1,1,6,2000,1,2,2009
2699,1782,3,4,5,3,1,1,2,23,5,1,3,2,9999,1,2,2009
2700,3003,9,6,2,5,18,2,2,23,5,1,4,99,9999,1,2,2009
2701,5815,3,11,2,5,2,2,2,23,5,1,7,2,1985,1,2,2009
2702,2431,3,5,7,7,1,1,2,23,5,1,7,99,9999,2,2,2009
2703,1306,7,3,6,7,7,2,2,23,5,1,9,6,9999,1,2,2009
2704,3756,26,7,7,8,1,1,2,23,5,1,1,4,2002,1,2,2009
2705,6170,1,12,2,8,1,1,2,23,5,1,14,1,9999,3,2,2009
2706,3117,14,6,7,9,13,2,2,23,5,1,3,3,1979,3,2,2009
2707,6029,23,11,1,9,3,2,2,23,5,1,7,7,9999,2,2,2009
2708,6036,23,11,1,9,3,2,2,23,5,1,7,7,9999,2,2,2009
2709,6358,15,12,2,10,16,1,2,23,5,1,2,10,1983,1,2,2009
2710,1401,12,3,4,10,20,1,2,23,5,1,4,99,9999,1,2,2009
2711,6304,11,12,5,10,11,2,2,23,5,1,10,99,9999,1,2,2009
2712,3809,29,7,3,11,5,2,2,23,5,1,5,2,9999,3,2,2009
2713,4770,25,8,2,12,1,1,2,23,5,1,4,1,2007,1,2,2009
2714,1373,11,3,3,13,1,1,2,23,5,1,1,4,9999,1,2,2009
2715,1663,25,3,3,13,15,2,2,23,5,1,3,2,1987,2,2,2009
2716,1851,6,4,1,13,1,1,2,23,5,1,7,3,1990,1,2,2009
2717,4901,5,9,6,13,1,2,2,23,5,1,9,3,9999,2,2,2009
2718,4033,8,8,6,14,7,2,2,23,5,1,1,9,9999,4,2,2009
2719,4526,8,8,6,14,7,2,2,23,5,1,1,9,9999,4,2,2009
2720,3497,9,7,4,14,1,1,2,23,5,1,1,5,1990,1,2,2009
2721,2117,14,4,2,14,15,2,2,23,5,1,3,2,9999,3,2,2009
2722,5985,21,11,6,14,7,2,2,23,5,1,3,1,9999,1,2,2009
2723,967,20,2,5,14,1,1,2,23,5,1,12,1,1993,1,2,2009
2724,5980,21,11,6,15,21,1,2,23,5,1,4,1,9999,1,2,2009
2725,5428,11,10,7,15,1,1,2,23,5,1,4,5,9999,1,2,2009
2726,5551,17,10,6,16,9,2,2,23,5,1,3,1,1997,3,2,2009
2727,5554,17,10,6,16,9,2,2,23,5,1,3,1,1997,3,2,2009
2728,5555,17,10,6,16,9,2,2,23,5,1,3,1,1997,3,2,2009
2729,3632,16,7,4,16,14,2,2,23,5,1,5,6,9999,3,2,2009
2730,1535,17,3,2,17,10,2,2,23,5,1,3,5,9999,3,2,2009
2731,2760,23,5,6,17,12,2,2,23,5,1,9,99,9999,1,2,2009
2732,1489,15,3,7,17,1,1,2,23,5,1,12,9,9999,2,2,2009
2733,6283,9,12,3,18,9,2,2,23,5,1,3,2,1986,1,2,2009
2734,3048,11,6,4,19,14,2,2,23,5,1,3,99,9999,4,2,2009
2735,118,6,1,2,19,18,2,2,23,5,1,3,5,1994,2,2,2009
2736,924,18,2,3,19,1,1,2,23,5,1,4,5,2007,1,2,2009
2737,6383,15,12,2,19,8,2,2,23,5,1,7,3,9999,3,2,2009
2738,6388,15,12,2,19,8,2,2,23,5,1,7,3,9999,3,2,2009
2739,6424,15,12,2,19,8,2,2,23,5,1,7,3,9999,3,2,2009
2740,2340,26,4,7,19,20,2,2,23,5,1,9,6,2004,1,2,2009
2741,3709,22,7,3,21,11,2,2,23,5,1,4,5,9999,1,2,2009
2742,5433,12,10,1,21,7,1,2,23,5,1,5,2,9999,2,2,2009
2743,211,13,1,3,22,1,1,2,23,5,1,4,5,2005,2,2,2009
2744,3241,20,6,6,22,4,2,2,23,5,1,7,2,9999,1,2,2009
2745,3984,7,8,5,22,6,2,2,23,5,1,9,1,9999,1,2,2009
2746,4477,7,8,5,22,6,2,2,23,5,1,9,1,9999,1,2,2009
2747,1124,26,2,4,23,4,2,2,23,5,1,2,11,9999,1,2,2009
2748,1800,4,4,6,0,19,2,1,24,5,1,1,99,9999,1,2,2009
2749,5759,31,10,6,0,2,2,1,24,5,1,3,4,2009,1,2,2009
2750,5760,31,10,6,0,2,2,1,24,5,1,3,4,2009,1,2,2009
2751,5761,31,10,6,0,2,2,1,24,5,1,3,4,2009,1,2,2009
2752,5762,31,10,6,0,2,2,1,24,5,1,3,4,2009,1,2,2009
2753,5763,31,10,6,0,2,2,1,24,5,1,3,4,2009,1,2,2009
2754,6691,28,12,1,0,20,2,1,24,5,1,3,99,9999,1,2,2009
2755,172,11,1,7,0,1,1,1,24,5,1,4,5,9999,2,2,2009
2756,3554,12,7,7,0,1,2,1,24,5,1,4,5,9999,2,2,2009
2757,5820,4,11,3,0,9,2,1,24,5,1,4,1,9999,1,2,2009
2758,3638,17,7,5,0,1,1,1,24,5,1,4,5,9999,1,2,2009
2759,6237,6,12,7,0,11,2,1,24,5,1,4,5,9999,1,2,2009
2760,5755,31,10,6,0,1,1,1,24,5,1,5,2,2006,1,2,2009
2761,2296,25,4,6,1,1,2,1,24,5,1,4,13,2005,2,2,2009
2762,148,10,1,6,2,1,1,1,24,5,1,1,2,1984,2,2,2009
2763,4065,12,8,3,2,20,1,1,24,5,1,4,3,2005,1,2,2009
2764,4558,12,8,3,2,20,1,1,24,5,1,4,3,2005,1,2,2009
2765,1781,3,4,5,3,1,1,1,24,5,1,3,2,9999,1,2,2009
2766,1785,3,4,5,3,1,1,1,24,5,1,3,2,9999,1,2,2009
2767,2133,16,4,4,4,12,2,1,24,5,1,3,99,9999,4,2,2009
2768,5693,25,10,7,4,2,2,1,24,5,1,3,1,9999,2,2,2009
2769,1594,21,3,6,5,5,2,1,24,5,1,1,4,9999,1,2,2009
2770,3412,3,7,5,5,9,1,1,24,5,1,1,4,2000,1,2,2009
2771,1634,23,3,1,5,16,2,1,24,5,1,3,3,1994,1,2,2009
2772,2366,29,4,3,5,9,2,1,24,5,1,3,3,1989,1,2,2009
2773,6443,16,12,3,5,1,1,1,24,5,1,5,99,9999,3,2,2009
2774,6444,16,12,3,5,1,1,1,24,5,1,5,99,9999,3,2,2009
2775,6446,16,12,3,5,1,1,1,24,5,1,5,99,9999,3,2,2009
2776,3200,19,6,5,5,4,2,1,24,5,1,7,3,9999,3,2,2009
2777,5809,3,11,2,5,2,2,1,24,5,1,7,2,1985,1,2,2009
2778,5810,3,11,2,5,2,2,1,24,5,1,7,2,1985,1,2,2009
2779,2020,11,4,6,5,1,2,1,24,5,1,9,9,1999,1,2,2009
2780,5721,29,10,4,6,1,1,1,24,5,1,4,1,2008,1,2,2009
2781,3458,6,7,1,6,1,1,1,24,5,1,4,5,2007,1,2,2009
2782,2178,19,4,7,6,1,1,1,24,5,1,5,2,2006,1,2,2009
2783,1978,11,4,6,6,22,2,1,24,5,1,7,1,9999,3,2,2009
2784,1989,11,4,6,6,22,2,1,24,5,1,7,1,9999,3,2,2009
2785,3508,9,7,4,6,1,2,1,24,5,1,7,6,9999,3,2,2009
2786,3519,9,7,4,6,1,2,1,24,5,1,7,6,9999,3,2,2009
2787,4178,19,8,3,6,2,2,1,24,5,1,9,1,9999,1,2,2009
2788,4671,19,8,3,6,2,2,1,24,5,1,9,1,9999,1,2,2009
2789,5570,17,10,6,7,14,1,1,24,5,1,2,9,9999,1,2,2009
2790,6138,29,11,7,7,1,1,1,24,5,1,3,99,1983,3,2,2009
2791,491,27,1,2,7,9,1,1,24,5,1,4,5,2008,1,2,2009
2792,3544,11,7,6,7,22,2,1,24,5,1,5,2,1999,1,2,2009
2793,141,9,1,5,7,7,2,1,24,5,1,7,9,1989,1,2,2009
2794,1004,21,2,6,7,1,2,1,24,5,1,7,99,9999,1,2,2009
2795,1025,21,2,6,7,1,2,1,24,5,1,7,99,9999,1,2,2009
2796,2914,3,6,3,7,1,1,1,24,5,1,7,99,9999,1,2,2009
2797,2473,4,5,1,8,10,2,1,24,5,1,3,2,2006,2,2,2009
2798,847,13,2,5,8,1,2,1,24,5,1,3,4,9999,1,2,2009
2799,2684,18,5,1,8,21,2,1,24,5,1,4,99,9999,2,2,2009
2800,5717,28,10,3,8,1,1,1,24,5,1,4,3,1998,1,2,2009
2801,5395,8,10,4,8,1,1,1,24,5,1,4,5,9999,1,2,2009
2802,1832,6,4,1,8,16,2,1,24,5,1,5,99,9999,4,2,2009
2803,5091,18,9,5,8,10,2,1,24,5,1,7,7,2009,3,2,2009
2804,1264,4,3,3,9,1,2,1,24,5,1,1,4,9999,1,2,2009
2805,5879,8,11,7,9,14,2,1,24,5,1,3,2,9999,4,2,2009
2806,5881,8,11,7,9,14,2,1,24,5,1,3,2,9999,4,2,2009
2807,6547,20,12,7,9,1,1,1,24,5,1,4,5,9999,4,2,2009
2808,2921,3,6,3,9,5,2,1,24,5,1,4,3,9999,1,2,2009
2809,3014,11,6,4,9,1,1,1,24,5,1,4,4,2008,1,2,2009
2810,2900,3,6,3,9,1,1,1,24,5,1,4,5,2005,1,2,2009
2811,3305,24,6,3,9,7,2,1,24,5,1,7,99,9999,1,2,2009
2812,1317,7,3,6,10,2,2,1,24,5,1,1,2,9999,1,2,2009
2813,3863,1,8,6,10,18,2,1,24,5,1,3,2,1996,2,2,2009
2814,4220,1,8,6,10,18,2,1,24,5,1,3,2,1996,2,2,2009
2815,4356,1,8,6,10,18,2,1,24,5,1,3,2,1996,2,2,2009
2816,546,31,1,6,10,2,2,1,24,5,1,4,99,9999,4,2,2009
2817,2027,11,4,6,10,1,1,1,24,5,1,4,5,2006,1,2,2009
2818,3922,4,8,2,10,1,2,1,24,5,1,4,5,9999,1,2,2009
2819,4279,4,8,2,10,1,2,1,24,5,1,4,5,9999,1,2,2009
2820,4415,4,8,2,10,1,2,1,24,5,1,4,5,9999,1,2,2009
2821,856,13,2,5,10,17,2,1,24,5,1,4,99,9999,1,2,2009
2822,6302,11,12,5,10,11,2,1,24,5,1,10,99,9999,1,2,2009
2823,3584,13,7,1,11,13,2,1,24,5,1,3,99,9999,4,2,2009
2824,1501,16,3,1,11,4,2,1,24,5,1,3,9,9999,3,2,2009
2825,3342,28,6,7,11,1,1,1,24,5,1,4,99,9999,1,2,2009
2826,3650,17,7,5,12,12,2,1,24,5,1,3,16,1997,4,2,2009
2827,3761,26,7,7,12,1,2,1,24,5,1,4,2,9999,4,2,2009
2828,2514,6,5,3,12,1,1,1,24,5,1,4,1,2006,1,2,2009
2829,5817,3,11,2,12,1,1,1,24,5,1,4,1,9999,1,2,2009
2830,320,17,1,6,12,1,2,1,24,5,1,5,2,2005,3,2,2009
2831,338,17,1,6,12,14,2,1,24,5,1,99,99,9999,2,2,2009
2832,6,1,1,4,13,5,2,1,24,5,1,1,9,2006,3,2,2009
2833,6322,13,12,7,13,1,1,1,24,5,1,1,2,2007,2,2,2009
2834,1282,5,3,4,13,14,2,1,24,5,1,4,99,9999,4,2,2009
2835,4009,7,8,5,13,9,1,1,24,5,1,4,3,2004,1,2,2009
2836,4502,7,8,5,13,9,1,1,24,5,1,4,3,2004,1,2,2009
2837,3859,1,8,6,13,9,1,1,24,5,1,4,5,9999,1,2,2009
2838,4216,1,8,6,13,9,1,1,24,5,1,4,5,9999,1,2,2009
2839,4352,1,8,6,13,9,1,1,24,5,1,4,5,9999,1,2,2009
2840,568,1,2,7,13,19,2,1,24,5,1,4,99,9999,1,2,2009
2841,1759,1,4,3,13,11,2,1,24,5,1,9,99,9999,1,2,2009
2842,5111,20,9,7,14,1,1,1,24,5,1,1,5,2001,2,2,2009
2843,2618,14,5,3,14,16,2,1,24,5,1,3,4,2006,4,2,2009
2844,2595,12,5,2,14,5,2,1,24,5,1,4,1,9999,1,2,2009
2845,5515,16,10,5,14,19,2,1,24,5,1,4,1,2003,1,2,2009
2846,5685,25,10,7,14,12,2,1,24,5,1,4,4,9999,1,2,2009
2847,2200,19,4,7,14,6,2,1,24,5,1,4,99,9999,1,2,2009
2848,2209,19,4,7,14,14,2,1,24,5,1,5,2,9999,3,2,2009
2849,6517,19,12,6,14,1,2,1,24,5,1,7,2,1983,4,2,2009
2850,5110,20,9,7,14,1,1,1,24,5,1,9,4,9999,1,2,2009
2851,3124,15,6,1,15,5,2,1,24,5,1,1,6,1999,1,2,2009
2852,6607,23,12,3,15,1,1,1,24,5,1,3,5,9999,1,2,2009
2853,470,26,1,1,15,1,2,1,24,5,1,3,99,9999,1,2,2009
2854,5340,4,10,7,15,1,1,1,24,5,1,4,1,2008,1,2,2009
2855,2829,26,5,2,15,14,2,1,24,5,1,4,3,9999,1,2,2009
2856,5742,30,10,5,15,9,2,1,24,5,1,4,5,1999,1,2,2009
2857,584,1,2,7,15,10,2,1,24,5,1,5,2,2008,4,2,2009
2858,586,1,2,7,15,10,2,1,24,5,1,5,2,2008,4,2,2009
2859,1198,1,3,7,15,3,2,1,24,5,1,9,6,2008,1,2,2009
2860,5541,17,10,6,16,9,2,1,24,5,1,3,1,1997,3,2,2009
2861,2620,14,5,4,16,11,1,1,24,5,1,4,13,9999,2,2,2009
2862,1684,27,3,5,16,1,1,1,24,5,1,4,1,9999,1,2,2009
2863,3113,14,6,7,16,13,2,1,24,5,1,4,1,2008,1,2,2009
2864,1369,11,3,3,16,1,1,1,24,5,1,4,5,1999,1,2,2009
2865,2783,24,5,7,16,12,2,1,24,5,1,9,2,2000,1,2,2009
2866,225,13,1,2,17,2,2,1,24,5,1,1,2,1996,1,2,2009
2867,4956,10,9,4,17,22,2,1,24,5,1,2,4,1996,2,2,2009
2868,3022,11,6,4,17,20,2,1,24,5,1,3,99,9999,3,2,2009
2869,4700,21,8,5,17,14,2,1,24,5,1,3,4,9999,2,2,2009
2870,1445,14,3,6,17,17,2,1,24,5,1,4,99,9999,2,2,2009
2871,6676,27,12,7,17,20,2,1,24,5,1,4,3,2008,1,2,2009
2872,2353,27,4,1,17,5,2,1,24,5,1,5,2,2008,3,2,2009
2873,6598,22,12,2,17,9,2,1,24,5,1,7,1,1984,2,2,2009
2874,6008,22,11,7,18,15,2,1,24,5,1,1,1,1998,1,2,2009
2875,5520,16,10,5,18,2,2,1,24,5,1,2,3,2000,4,2,2009
2876,5822,4,11,3,18,4,2,1,24,5,1,2,2,9999,1,2,2009
2877,5127,21,9,1,18,18,2,1,24,5,1,3,99,9999,3,2,2009
2878,1889,9,4,4,18,1,2,1,24,5,1,4,4,1996,4,2,2009
2879,6307,11,12,5,18,18,2,1,24,5,1,4,5,9999,2,2,2009
2880,6641,25,12,5,18,1,1,1,24,5,1,4,5,9999,2,2,2009
2881,3307,24,6,3,18,1,1,1,24,5,1,4,1,2007,1,2,2009
