num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_2,mayor_menor,tipo_veh,color_veh,modelo_veh,causa_acc,marca_veh,estado_pil
1301,30,4,2,18,4,1,108,1,6,1,29,4,1,12,1,9999,2,3,1
1302,30,4,2,5,1,20,2004,2,99,1,46,8,1,4,99,9999,1,40,9
1303,30,4,2,22,4,19,1904,2,99,1,32,5,1,4,5,9999,2,99,9
1304,30,4,2,21,4,5,509,2,99,1,32,5,1,4,99,9999,2,31,2
1305,30,4,2,9,2,13,1304,2,99,1,999,12,1,3,6,9999,4,44,9
1306,30,4,2,0,1,2,207,2,99,1,36,6,1,5,99,9999,1,99,2
1307,30,4,2,21,4,2,207,2,99,1,40,7,1,6,1,1989,1,22,1
1308,30,4,2,15,3,17,1703,2,99,1,37,6,1,1,2,1987,1,20,9
1309,30,4,2,8,2,7,701,2,99,1,999,12,1,9,4,9999,4,37,9
1310,1,5,3,9,2,1,101,1,1,1,43,7,1,1,2,1991,1,44,1
1311,1,5,3,15,3,1,110,2,99,1,68,11,1,3,4,9999,3,44,1
1312,1,5,3,20,4,1,101,1,9,2,20,3,1,1,99,2002,1,34,9
1313,1,5,3,21,4,1,101,1,12,2,23,3,1,1,2,1993,2,37,2
1314,1,5,3,5,1,5,501,2,99,1,30,5,1,1,5,2002,1,32,9
1315,1,5,3,20,4,5,501,2,99,1,61,11,1,3,6,9999,1,99,9
1316,1,5,3,13,3,10,1001,2,99,2,54,9,1,4,99,9999,2,99,9
1317,1,5,3,17,3,9,901,2,99,1,999,12,1,1,8,9999,1,17,9
1318,1,5,3,9,2,9,901,2,99,1,999,12,1,9,3,9999,3,37,9
1319,1,5,3,14,3,12,1201,2,99,1,999,12,1,2,6,1998,3,44,9
1320,1,5,3,22,4,13,1301,1,5,1,35,6,1,3,14,1999,1,21,9
1321,1,5,3,6,2,13,1301,2,99,1,27,4,1,3,5,1990,2,44,9
1322,1,5,3,11,2,13,1301,2,99,1,999,12,1,99,99,9999,3,99,9
1323,1,5,3,16,3,8,801,2,99,1,40,7,1,1,1,9999,1,44,9
1324,1,5,3,16,3,14,1401,2,99,1,22,3,1,4,99,9999,1,99,9
1325,2,5,4,20,4,19,1901,2,99,1,27,4,1,9,3,2007,3,5,1
1326,2,5,4,6,2,5,501,2,99,1,18,2,1,4,1,2011,1,2,9
1327,2,5,4,16,3,12,1201,2,99,1,67,11,1,1,6,9999,1,32,9
1328,2,5,4,21,4,10,1001,2,99,1,53,9,1,3,4,9999,1,37,9
1329,2,5,4,15,3,13,1301,2,99,1,23,3,1,9,6,2007,1,44,9
1330,2,5,4,20,4,8,801,2,99,1,36,6,1,5,99,9999,1,99,9
1331,2,5,4,16,3,4,401,2,99,1,25,4,1,14,1,2009,2,2,9
1332,2,5,4,14,3,16,1601,2,99,1,999,12,1,3,1,9999,3,44,9
1333,2,5,4,14,3,18,1801,2,99,2,39,6,1,99,99,9999,1,99,9
1334,3,5,5,22,4,1,101,1,13,1,50,9,1,99,99,9999,1,99,9
1335,3,5,5,3,1,1,115,1,5,1,39,6,1,2,9,2004,2,34,9
1336,3,5,5,21,4,1,115,2,99,1,30,5,1,3,2,1998,1,37,9
1337,3,5,5,15,3,1,110,1,6,1,27,4,1,1,4,1987,1,44,9
1338,3,5,5,15,3,1,110,1,4,1,42,7,1,1,2,1997,1,37,9
1339,3,5,5,14,3,6,601,2,99,1,999,12,1,3,1,9999,2,99,9
1340,3,5,5,18,4,6,601,2,99,1,17,2,2,4,5,9999,1,24,9
1341,3,5,5,15,3,11,1101,2,99,1,24,3,1,11,2,2011,1,44,9
1342,3,5,5,15,3,11,1101,2,99,1,32,5,1,5,2,2012,1,22,9
1343,3,5,5,18,4,9,901,2,99,1,999,12,1,3,5,9999,1,32,9
1344,3,5,5,14,3,17,1701,2,99,1,18,2,1,4,99,9999,1,99,9
1345,3,5,5,17,3,14,1401,2,99,1,50,9,1,2,3,2000,1,13,9
1346,3,5,5,6,2,3,301,1,4,1,999,12,1,4,2,9999,2,22,9
1347,4,5,6,2,1,1,101,1,2,1,51,9,1,1,6,9999,3,44,9
1348,4,5,6,2,1,1,101,1,10,2,47,8,1,1,4,2009,1,1,9
1349,4,5,6,6,2,6,601,2,99,1,22,3,1,4,99,9999,1,99,9
1350,4,5,6,20,4,10,1001,1,1,2,28,4,1,4,99,9999,1,99,9
1351,4,5,6,18,4,3,301,2,99,1,54,9,1,1,6,9999,2,32,9
1352,5,5,7,22,4,1,101,1,1,1,41,7,1,1,3,2004,1,5,9
1353,5,5,7,4,1,1,101,1,1,1,21,3,1,1,5,1993,1,21,9
1354,5,5,7,15,3,1,101,1,18,1,36,6,1,4,7,2012,1,45,9
1355,5,5,7,19,4,1,101,1,6,1,74,11,1,3,11,1981,1,44,9
1356,5,5,7,15,3,1,102,2,99,1,43,7,1,4,1,2011,1,42,9
1357,5,5,7,16,3,1,113,2,99,1,21,3,1,4,5,9999,1,99,9
1358,5,5,7,17,3,1,101,1,5,1,36,6,1,4,99,9999,1,99,9
1359,5,5,7,19,4,1,101,1,12,1,27,4,1,1,99,2007,1,32,9
1360,5,5,7,22,4,20,2001,2,99,1,31,5,1,1,3,1994,1,21,9
1361,5,5,7,19,4,5,501,2,99,1,41,7,1,3,6,1994,2,44,2
1362,5,5,7,11,2,5,501,2,99,1,24,3,1,4,4,2012,2,14,9
1363,5,5,7,18,4,6,601,2,99,1,20,3,1,4,99,9999,2,99,9
1364,5,5,7,12,3,8,801,1,4,1,36,6,1,3,2,2001,1,44,9
1365,5,5,7,13,3,7,701,1,4,1,48,8,1,1,6,1998,1,20,9
1366,5,5,7,13,3,3,303,2,99,1,59,10,1,4,3,9999,3,40,9
1367,6,5,1,14,3,1,108,1,4,1,40,7,1,3,99,2001,1,37,1
1368,6,5,1,23,4,1,101,1,10,1,999,12,1,11,2,9999,1,99,9
1369,6,5,1,18,4,1,110,2,99,1,35,6,1,4,5,2012,1,24,1
1370,6,5,1,16,3,21,2106,2,99,1,32,5,1,3,9,1993,1,44,2
1371,6,5,1,5,1,6,601,2,99,1,25,4,1,3,1,1999,1,37,1
1372,6,5,1,20,4,3,301,2,99,1,46,8,1,1,2,9999,2,8,2
1373,7,5,2,19,4,1,114,2,99,1,999,12,1,3,5,9999,1,44,9
1374,7,5,2,16,3,1,115,2,99,1,31,5,1,12,7,9999,1,22,1
1375,7,5,2,21,4,19,1901,2,99,1,43,7,1,3,5,9999,1,44,2
1376,7,5,2,19,4,5,511,2,99,1,48,8,1,1,4,2010,1,32,9
1377,7,5,2,20,4,13,1312,2,99,1,35,6,1,3,11,1985,1,44,2
1378,7,5,2,21,4,16,1614,2,99,1,26,4,1,4,99,9999,2,2,2
1379,8,5,3,20,4,1,115,1,1,1,28,4,1,1,2,1991,1,21,1
1380,8,5,3,19,4,1,117,1,7,1,33,5,1,2,99,9999,1,44,1
1381,8,5,3,21,4,1,108,1,8,1,34,5,1,1,99,9999,2,99,2
1382,8,5,3,12,3,21,2101,1,2,1,54,9,1,3,1,9999,1,34,1
1383,8,5,3,16,3,6,601,2,99,1,35,6,1,7,6,9999,1,22,1
1384,8,5,3,14,3,10,1014,2,99,1,26,4,1,3,1,1990,1,32,1
1385,8,5,3,13,3,2,208,2,99,1,38,6,1,2,4,9999,2,32,9
1386,8,5,3,13,3,17,1701,2,99,1,47,8,1,5,2,9999,1,23,1
1387,8,5,3,15,3,7,701,2,99,1,46,8,1,9,3,2011,1,44,9
1388,9,5,4,14,3,1,101,1,1,1,999,12,1,99,99,9999,1,99,9
1389,9,5,4,12,3,1,101,1,10,1,30,5,1,1,9,2004,1,32,1
1390,9,5,4,21,4,1,103,2,99,1,25,4,1,4,5,9999,2,49,9
1391,9,5,4,9,2,1,101,1,16,1,19,2,1,1,2,9999,2,4,9
1392,9,5,4,22,4,1,101,1,12,2,32,5,1,1,2,9999,1,5,9
1393,9,5,4,20,4,20,2001,2,99,1,64,11,1,1,99,9999,1,99,9
1394,9,5,4,21,4,20,2001,2,99,1,999,12,1,1,99,9999,1,99,9
1395,9,5,4,0,1,19,1902,2,99,1,999,12,1,3,5,9999,1,32,9
1396,9,5,4,15,3,19,1901,2,99,1,45,8,1,3,1,9999,1,44,2
1397,9,5,4,19,4,11,1101,1,1,1,43,7,1,3,2,1989,1,23,2
1398,9,5,4,8,2,12,1206,2,99,1,999,12,1,3,3,9999,2,44,9
1399,9,5,4,12,3,16,1615,2,99,1,35,6,1,9,11,1996,3,20,9
1400,9,5,4,1,1,4,407,2,99,1,24,3,1,4,1,9999,3,2,2
1401,10,5,5,16,3,1,101,1,1,1,25,4,1,5,2,9999,1,30,9
1402,10,5,5,17,3,1,108,1,6,1,43,7,1,1,3,1986,1,37,2
1403,10,5,5,23,4,5,501,2,99,1,43,7,1,12,7,1996,1,22,1
1404,10,5,5,12,3,6,601,2,99,1,54,9,1,2,2,1997,2,30,1
1405,10,5,5,10,2,10,1003,2,99,1,23,3,1,4,1,9999,1,24,1
1406,10,5,5,13,3,9,922,2,99,1,999,12,1,14,1,2013,2,2,1
1407,10,5,5,16,3,16,1609,2,99,1,36,6,1,2,99,9999,2,19,1
1408,10,5,5,13,3,15,1501,2,99,1,37,6,1,4,2,2013,1,21,1
1409,10,5,5,14,3,2,201,2,99,1,25,4,1,4,1,2005,1,21,9
1410,10,5,5,1,1,7,701,2,99,1,36,6,1,3,3,1989,3,44,2
1411,11,5,6,1,1,1,101,1,1,1,29,4,1,2,6,9999,1,20,9
1412,11,5,6,17,3,1,101,1,6,1,32,5,1,1,3,1991,1,34,2
1413,11,5,6,2,1,1,101,1,10,1,29,4,1,1,3,2000,1,32,9
1414,11,5,6,8,2,1,101,1,7,1,999,12,1,6,99,9999,1,99,9
1415,11,5,6,18,4,1,101,1,12,1,33,5,1,2,4,2011,1,23,2
1416,11,5,6,1,1,19,1901,2,99,1,28,4,1,1,11,9999,1,46,9
1417,11,5,6,0,1,10,1001,2,99,1,19,2,1,4,5,9999,2,21,2
1418,11,5,6,5,1,11,1101,2,99,1,23,3,1,4,14,9999,3,21,9
1419,11,5,6,19,4,9,921,2,99,1,22,3,1,4,99,9999,2,99,9
1420,11,5,6,2,1,13,1301,2,99,1,999,12,1,5,6,1986,2,99,9
1421,11,5,6,12,3,13,1301,2,99,1,22,3,1,3,1,1998,1,44,9
1422,11,5,6,10,2,14,1401,2,99,1,999,12,1,3,9,9999,3,99,9
1423,11,5,6,22,4,3,301,2,99,1,28,4,1,4,1,9999,3,42,9
1424,12,5,7,21,4,1,101,1,1,1,64,11,1,14,2,2007,1,20,2
1425,12,5,7,5,1,1,101,1,10,1,999,12,1,4,5,9999,2,99,9
1426,12,5,7,5,1,1,115,2,99,1,28,4,1,3,5,9999,1,99,9
1427,12,5,7,8,2,1,110,1,8,1,999,12,1,9,7,9999,2,22,9
1428,12,5,7,12,3,1,101,1,19,1,35,6,1,4,5,9999,1,99,9
1429,12,5,7,9,2,19,1901,2,99,1,50,9,1,3,1,9999,2,44,9
1430,12,5,7,10,2,19,1901,2,99,1,23,3,1,4,5,9999,1,10,9
1431,12,5,7,18,4,19,1901,2,99,1,30,5,1,99,99,9999,3,99,9
1432,12,5,7,15,3,5,501,2,99,1,57,10,1,12,1,9999,1,22,9
1433,12,5,7,23,4,5,501,2,99,1,43,7,1,1,2,1998,1,32,9
1434,12,5,7,21,4,6,601,2,99,1,24,3,1,4,2,1994,1,21,9
1435,12,5,7,20,4,9,901,2,99,1,36,6,1,4,4,2012,1,42,9
1436,12,5,7,22,4,12,1201,2,99,1,34,5,1,9,14,2007,1,5,9
1437,12,5,7,17,3,12,1201,2,99,1,35,6,1,4,99,9999,1,99,9
1438,12,5,7,20,4,12,1201,2,99,1,23,3,1,4,1,9999,3,42,9
1439,12,5,7,19,4,13,1301,2,99,1,15,2,2,3,3,9999,3,44,9
1440,12,5,7,0,1,8,801,2,99,1,30,5,1,3,2,1991,1,44,9
1441,12,5,7,0,1,16,1601,2,99,1,25,4,1,4,1,9999,1,37,9
1442,12,5,7,1,1,18,1801,2,99,1,33,5,1,1,9,9999,2,17,2
1443,12,5,7,2,1,4,401,2,99,1,24,3,1,4,9,1988,1,40,9
1444,13,5,1,15,3,1,101,1,1,1,20,3,1,4,1,2012,1,42,9
1445,13,5,1,23,4,1,115,2,99,1,25,4,1,5,2,1987,1,13,9
1446,13,5,1,14,3,22,2201,2,99,1,49,8,1,2,7,1993,2,13,9
1447,13,5,1,22,4,22,2201,2,99,1,38,6,1,4,3,9999,1,99,9
1448,13,5,1,16,3,22,2201,2,99,1,25,4,1,9,3,2008,1,44,9
1449,13,5,1,16,3,22,2201,2,99,1,22,3,1,4,1,2007,1,21,9
1450,13,5,1,15,3,5,501,1,1,1,26,4,1,4,1,2012,1,24,9
1451,13,5,1,21,4,6,601,2,99,1,28,4,1,4,1,2011,2,99,9
1452,13,5,1,23,4,12,1214,2,99,1,26,4,1,3,6,9999,1,44,9
1453,13,5,1,21,4,14,1401,2,99,1,36,6,1,1,1,1993,1,44,9
1454,14,5,2,15,3,1,101,1,9,1,27,4,1,1,9,2007,1,44,9
1455,14,5,2,15,3,1,101,1,9,1,27,4,1,4,5,2007,1,42,9
1456,14,5,2,10,2,1,102,2,99,1,28,4,1,12,2,1991,2,22,9
1457,14,5,2,3,1,1,110,2,99,1,30,5,1,4,99,2010,1,21,9
1458,14,5,2,21,4,1,110,1,6,1,39,6,1,1,2,9999,2,37,9
1459,14,5,2,18,4,10,1001,2,99,1,47,8,1,3,5,9999,2,44,9
1460,14,5,2,12,3,8,801,2,99,1,23,3,1,2,6,2001,2,44,9
1461,14,5,2,17,3,16,1601,2,99,1,26,4,1,2,4,9999,3,37,9
1462,14,5,2,13,3,18,1801,2,99,1,26,4,1,5,2,9999,2,47,9
1463,15,5,3,15,3,1,101,1,5,1,38,6,1,4,5,2007,1,42,9
1464,15,5,3,0,1,1,116,2,99,2,18,2,1,2,4,9999,2,21,9
1465,15,5,3,2,1,1,117,2,99,1,52,9,1,2,10,2005,1,20,1
1466,15,5,3,3,1,1,101,1,3,1,28,4,1,14,2,2012,1,20,2
1467,15,5,3,12,3,14,1421,2,99,1,58,10,1,3,2,1994,1,44,2
1468,15,5,3,18,4,1,101,1,19,1,25,4,1,5,2,2011,1,30,1
1469,15,5,3,21,4,1,108,1,6,1,43,7,1,9,99,9999,1,99,1
1470,15,5,3,1,1,1,105,2,99,1,50,9,1,5,99,9999,1,15,1
1471,15,5,3,5,1,6,603,2,99,1,22,3,1,4,99,9999,2,99,9
1472,15,5,3,17,3,14,1406,2,99,1,28,4,1,9,99,2005,3,99,9
1473,16,5,4,15,3,1,102,2,99,1,38,6,1,4,1,9999,1,14,9
1474,16,5,4,14,3,1,101,1,11,2,35,6,1,1,2,9999,1,37,9
1475,16,5,4,20,4,1,108,1,3,2,36,6,1,1,5,2012,1,30,9
1476,16,5,4,22,4,22,2202,2,99,1,27,4,1,5,2,9999,2,23,9
1477,16,5,4,18,4,21,2102,2,99,1,20,3,1,3,2,1999,2,32,2
1478,16,5,4,23,4,5,504,2,99,1,42,7,1,9,2,2011,1,20,9
1479,16,5,4,18,4,11,1101,1,4,1,39,6,1,3,15,1989,1,37,2
1480,16,5,4,22,4,9,901,1,2,1,62,11,1,1,2,9999,1,44,1
1481,16,5,4,15,3,9,901,1,3,1,34,5,1,1,8,9999,1,44,2
1482,16,5,4,3,1,9,920,1,2,1,23,3,1,4,1,9999,2,10,9
1483,16,5,4,13,3,15,1501,2,99,1,41,7,1,4,1,9999,1,24,9
1484,16,5,4,15,3,15,1501,2,99,1,25,4,1,1,4,9999,1,37,9
1485,16,5,4,9,2,15,1502,2,99,1,27,4,1,7,7,2002,2,30,9
1486,16,5,4,13,3,15,1502,2,99,1,44,7,1,3,1,9999,1,44,9
1487,16,5,4,9,2,14,1421,2,99,2,40,7,1,9,1,9999,1,44,9
1488,17,5,5,20,4,1,115,2,99,1,49,8,1,4,99,9999,1,99,9
1489,17,5,5,21,4,1,101,1,18,2,45,8,1,2,4,9999,1,20,9
1490,17,5,5,9,2,1,108,2,10,1,38,6,1,5,6,9999,1,22,1
1491,17,5,5,19,4,5,507,2,99,1,30,5,1,4,5,9999,1,42,9
1492,17,5,5,19,4,20,2011,2,99,1,999,12,1,99,99,9999,1,99,9
1493,18,5,6,22,4,1,101,1,3,1,21,3,1,4,99,9999,1,99,9
1494,18,5,6,1,1,1,101,1,12,1,25,4,1,1,6,9999,1,34,1
1495,18,5,6,15,3,1,108,1,6,1,54,9,1,6,2,9999,1,15,9
1496,18,5,6,14,3,22,2201,2,99,1,25,4,1,3,2,9999,1,37,2
1497,18,5,6,19,4,22,2205,2,99,1,28,4,1,3,14,9999,2,44,2
1498,18,5,6,22,4,21,2101,1,3,1,40,7,1,3,5,9999,1,99,1
1499,18,5,6,20,4,20,2001,2,99,1,37,6,1,4,1,9999,3,99,2
1500,18,5,6,9,2,19,1904,2,99,1,37,6,1,6,99,9999,1,15,1
1501,18,5,6,4,1,5,511,2,99,1,43,7,1,6,2,2002,1,22,1
1502,18,5,6,21,4,5,501,1,1,1,24,3,1,3,5,1999,1,44,2
1503,18,5,6,3,1,5,501,1,3,1,52,9,1,6,2,9999,1,15,1
1504,18,5,6,11,2,11,1102,2,99,1,23,3,1,5,2,9999,1,23,1
1505,18,5,6,3,1,9,920,2,99,1,33,5,1,4,99,9999,2,42,9
1506,18,5,6,8,2,2,201,2,99,1,32,5,1,4,4,2009,2,21,9
1507,18,5,6,20,4,2,206,2,99,1,32,5,1,4,1,2009,2,21,9
1508,18,5,6,4,1,2,207,2,99,1,28,4,1,5,2,9999,2,34,1
1509,18,5,6,1,1,2,201,2,99,1,24,3,1,4,5,9999,3,21,2
1510,18,5,6,7,2,18,1801,2,99,1,19,2,1,4,3,9999,1,42,9
1511,18,5,6,13,3,18,1804,2,99,1,48,8,1,13,1,9999,3,99,9
1512,19,5,7,19,4,1,101,1,13,1,41,7,1,14,99,9999,1,44,9
1513,19,5,7,16,3,1,101,1,5,1,15,2,2,4,99,9999,2,99,9
1514,19,5,7,12,3,1,101,1,10,1,999,12,1,99,99,9999,1,99,9
1515,19,5,7,19,4,1,101,1,11,1,26,4,1,1,3,2003,3,32,9
1516,19,5,7,2,1,1,101,1,11,1,999,12,1,1,9,9999,2,44,9
1517,19,5,7,17,3,1,115,2,99,1,38,6,1,7,99,9999,1,99,9
1518,19,5,7,16,3,1,108,2,10,1,999,12,1,99,99,9999,1,99,9
1519,19,5,7,21,4,6,601,2,99,1,28,4,1,4,99,9999,3,2,9
1520,19,5,7,13,3,15,1501,2,99,1,40,7,1,1,11,1997,1,44,2
1521,19,5,7,17,3,18,1801,2,99,1,20,3,1,4,5,9999,3,99,9
1522,19,5,7,18,4,14,1401,2,99,1,38,6,1,3,1,1994,1,44,1
1523,20,5,1,23,4,1,101,1,9,1,36,6,1,1,99,9999,1,99,9
1524,20,5,1,17,3,1,105,2,99,1,30,5,1,3,99,9999,2,99,9
1525,20,5,1,14,3,1,102,2,99,1,999,12,1,6,1,9999,1,99,9
1526,20,5,1,17,3,1,101,1,13,1,36,6,1,11,2,9999,1,34,9
1527,20,5,1,23,4,1,101,1,10,2,23,3,1,1,3,2006,1,5,9
1528,20,5,1,10,2,1,101,1,13,1,26,4,1,4,1,9999,1,42,9
1529,20,5,1,5,1,1,101,1,11,1,21,3,1,4,1,9999,1,24,9
1530,20,5,1,0,1,1,115,2,99,1,17,2,2,3,4,9999,2,44,9
1531,20,5,1,19,4,1,110,2,99,1,39,6,1,2,6,1999,1,34,9
1532,20,5,1,13,3,22,2201,2,99,2,50,9,1,3,5,2003,2,5,9
1533,20,5,1,11,2,21,2101,2,99,1,37,6,1,3,6,1995,3,44,9
1534,20,5,1,19,4,6,601,2,99,1,63,11,1,3,1,9999,1,5,9
1535,20,5,1,20,4,10,1001,2,99,1,26,4,1,2,4,2001,1,32,9
1536,20,5,1,12,3,12,1201,2,99,1,39,6,1,3,9,9999,1,99,2
1537,20,5,1,0,1,17,1701,2,99,1,19,2,1,4,3,9999,1,14,9
1538,20,5,1,15,3,14,1401,2,99,1,45,8,1,3,3,1994,3,44,9
1539,20,5,1,20,4,7,701,2,99,1,32,5,1,4,99,9999,2,99,2
1540,21,5,2,23,4,1,101,1,9,1,36,6,1,1,1,9999,1,99,9
1541,21,5,2,23,4,1,101,1,7,1,42,7,1,2,99,1987,2,21,9
1542,21,5,2,23,4,1,101,1,7,1,27,4,1,4,5,9999,1,42,9
1543,21,5,2,23,4,1,115,2,99,1,22,3,1,1,4,1995,1,99,9
1544,21,5,2,20,4,21,2101,2,99,1,28,4,1,5,2,1993,2,13,9
1545,21,5,2,17,3,6,601,2,99,1,22,3,1,3,2,9999,1,44,9
1546,21,5,2,16,3,10,1001,2,99,1,43,7,1,3,2,1994,1,44,9
1547,21,5,2,16,3,11,1101,2,99,1,21,3,1,4,5,2007,1,42,9
1548,21,5,2,15,3,14,1401,2,99,1,999,12,1,12,1,1984,3,22,9
1549,21,5,2,7,2,7,701,2,99,2,40,7,1,3,5,9999,3,37,9
1550,22,5,3,17,3,1,101,1,12,1,22,3,1,1,2,1998,1,21,9
1551,22,5,3,21,4,1,110,2,99,1,40,7,1,5,7,9999,1,5,9
1552,22,5,3,0,1,21,2101,2,99,1,36,6,1,3,7,1984,2,44,9
1553,22,5,3,18,4,5,501,2,99,1,30,5,1,3,6,2007,1,99,9
1554,22,5,3,0,1,18,1801,2,99,1,35,6,1,3,3,1986,3,44,9
1555,22,5,3,23,4,18,1801,2,99,1,36,6,1,3,7,2002,2,34,9
1556,22,5,3,22,4,17,1701,2,99,1,38,6,1,4,1,2004,1,2,9
1557,22,5,3,3,1,7,701,2,99,1,29,4,1,5,1,1998,2,22,9
1558,23,5,4,15,3,1,101,1,12,2,25,4,1,1,5,9999,1,37,9
1559,23,5,4,18,4,18,1804,2,99,1,999,12,1,6,99,9999,1,99,9
1560,23,5,4,9,2,1,101,1,11,1,999,12,1,99,99,9999,1,99,9
1561,23,5,4,20,4,5,507,2,99,1,999,12,1,99,99,9999,1,99,9
1562,23,5,4,11,2,12,1217,2,99,1,999,12,1,3,2,9999,1,44,9
1563,23,5,4,11,2,1,101,1,1,1,999,12,1,99,5,9999,1,99,9
1564,23,5,4,19,4,5,509,1,1,1,26,4,1,4,5,2012,1,24,2
1565,24,5,5,2,1,1,101,1,15,1,40,7,1,2,4,2012,2,44,9
1566,24,5,5,1,1,1,101,1,7,2,42,7,1,1,9,1995,1,17,9
1567,24,5,5,18,4,1,101,1,7,1,29,4,1,3,6,9999,1,13,2
1568,24,5,5,18,4,1,101,1,7,1,26,4,1,1,14,1989,1,32,2
1569,24,5,5,23,4,1,108,1,6,1,35,6,1,3,6,9999,2,32,9
1570,24,5,5,17,3,11,1101,1,1,1,23,3,1,2,5,1990,1,44,9
1571,24,5,5,13,3,9,919,2,99,1,38,6,1,3,4,1987,3,44,9
1572,24,5,5,16,3,17,1708,2,99,1,39,6,1,3,4,2008,3,32,9
1573,24,5,5,17,3,17,1712,2,99,1,999,12,1,99,99,9999,1,99,9
1574,24,5,5,19,4,8,801,2,99,1,999,12,1,99,99,9999,1,99,9
1575,25,5,6,23,4,1,101,1,1,1,20,3,1,1,1,9999,2,32,2
1576,25,5,6,3,1,1,102,2,99,1,53,9,1,1,2,9999,1,32,2
1577,25,5,6,11,2,1,101,1,13,2,21,3,1,1,4,2012,1,30,1
1578,25,5,6,16,3,5,509,2,99,1,43,7,1,6,5,9999,1,99,1
1579,25,5,6,11,2,5,501,2,99,1,999,12,1,1,2,9999,1,5,9
1580,25,5,6,21,4,10,1001,2,99,1,31,5,1,3,2,1984,1,44,1
1581,25,5,6,0,1,11,1109,2,99,1,32,5,1,6,3,9999,3,15,1
1582,25,5,6,23,4,12,1201,2,99,1,40,7,1,9,1,9999,2,44,9
1583,25,5,6,3,1,16,1601,1,1,2,28,4,1,1,6,9999,1,44,2
1584,25,5,6,19,4,17,1712,1,1,1,54,9,1,4,99,9999,3,99,1
1585,26,5,7,20,4,1,101,1,1,1,38,6,1,1,11,2000,1,32,9
1586,26,5,7,3,1,1,101,1,13,1,20,3,1,4,1,9999,2,21,9
1587,26,5,7,12,3,1,115,1,5,1,27,4,1,7,7,9999,1,99,1
1588,26,5,7,2,1,22,2201,1,99,1,26,4,1,1,1,1998,2,44,2
1589,26,5,7,16,3,20,2007,2,99,1,23,3,1,3,6,1992,1,44,1
1590,26,5,7,23,4,5,505,2,99,1,40,7,1,1,2,9999,1,5,9
1591,26,5,7,14,3,9,920,2,99,1,47,8,1,3,2,9999,1,44,9
1592,26,5,7,16,3,12,1215,2,99,1,26,4,1,3,99,9999,3,44,9
1593,26,5,7,3,1,13,1301,1,99,1,999,12,1,1,99,9999,1,99,9
1594,26,5,7,20,4,13,1301,1,99,1,29,4,1,1,3,9999,2,13,9
1595,27,5,1,9,2,1,101,1,5,1,999,12,1,3,99,9999,1,99,9
1596,27,5,1,4,1,1,101,1,7,1,39,6,1,4,1,9999,2,2,1
1597,27,5,1,13,3,1,101,1,11,1,999,12,1,12,99,9999,2,99,9
1598,27,5,1,23,4,20,2007,2,99,1,65,11,1,1,99,9999,2,99,1
1599,27,5,1,1,1,5,503,2,99,1,35,6,1,3,4,9999,1,99,9
1600,27,5,1,23,4,11,1106,2,99,1,34,5,1,3,3,9999,2,44,2
1601,27,5,1,23,4,11,1103,2,99,1,45,8,1,4,4,9999,3,99,2
1602,28,5,2,21,4,1,101,1,11,1,999,12,1,1,3,9999,2,46,9
1603,28,5,2,18,4,12,1216,2,99,1,30,5,1,4,5,2008,1,99,9
1604,28,5,2,18,4,14,1401,2,99,1,999,12,1,7,99,9999,4,99,9
1605,29,5,3,16,3,1,101,1,11,1,30,5,1,3,14,1995,1,37,9
1606,29,5,3,17,3,5,501,2,99,1,34,5,1,1,3,2004,1,32,9
1607,29,5,3,16,3,5,501,2,99,1,24,3,1,4,1,9999,2,99,9
1608,29,5,3,18,4,13,1301,2,99,1,42,7,1,3,9,1995,1,44,9
1609,29,5,3,15,3,16,1601,2,99,1,53,9,1,3,9,9999,3,44,9
1610,29,5,3,14,3,3,301,2,99,1,57,10,1,5,2,2008,1,19,9
1611,30,5,4,19,4,1,101,1,11,1,41,7,1,2,99,1997,1,34,9
1612,30,5,4,6,2,1,101,1,12,1,35,6,1,1,2,9999,1,99,9
1613,30,5,4,23,4,1,101,1,12,1,27,4,1,2,2,1994,1,44,9
1614,30,5,4,20,4,1,110,1,19,1,19,2,1,3,1,9999,1,32,9
1615,30,5,4,8,2,19,1901,2,99,1,22,3,1,1,3,2001,2,44,9
1616,30,5,4,18,4,5,501,2,99,1,26,4,1,4,14,2012,1,99,9
1617,30,5,4,17,3,14,1401,2,99,1,27,4,1,3,6,2006,1,99,9
1618,31,5,5,3,1,1,101,1,1,1,23,3,1,3,99,9999,1,44,1
1619,31,5,5,2,1,1,102,1,9,1,29,4,1,4,1,9999,2,21,9
1620,31,5,5,17,3,1,102,2,99,9,999,12,9,99,99,9999,1,99,9
1621,31,5,5,22,4,1,101,1,12,1,28,4,1,2,2,1994,1,44,9
1622,31,5,5,20,4,1,115,2,99,1,29,4,1,4,99,9999,1,99,9
1623,31,5,5,7,2,1,110,2,99,1,30,5,1,1,4,9999,2,99,9
1624,31,5,5,3,1,20,2001,2,99,1,19,2,1,1,3,1998,3,21,9
1625,31,5,5,17,3,5,501,2,99,1,40,7,1,12,7,1986,1,22,9
1626,31,5,5,12,3,5,501,2,99,1,29,4,1,12,7,1988,1,13,9
1627,31,5,5,17,3,10,1001,2,99,9,999,12,9,6,2,1995,1,15,9
